user_id,asset_id,event_type,version,source_type,source_id,delta,avail_after,frozen_after
40,2,settle,5,trade,294,-300089,10000000149493,0
40,1,settle,4,trade,294,3526600,9997967700,266800
42,1,settle,14,trade,294,-3526600,8899558100,760713500
42,2,settle,15,trade,294,300089,10000021064421,7798377
53,1,lock,17,order,511,-7657000,10977304000,16305200
56,2,settle,21,trade,295,-651474,10000044752269,4856493
56,1,settle,19,trade,295,7657000,9366307800,50409100
53,1,settle,14,trade,295,-7657000,10977304000,8648200
53,2,settle,20,trade,295,651474,9999916177582,6
9,2,lock,8,order,512,-1896942,9999994699143,1896944
7,1,lock,4,order,513,-10097100,10003800900,28112500
56,2,settle,22,trade,296,-859084,10000044752269,3997409
56,1,settle,20,trade,296,10097100,9376404900,50409100
7,1,settle,3,trade,296,-10097100,10003800900,18015400
7,2,settle,4,trade,296,859084,9999997195233,955592
89,1,lock,6,order,514,-213700,10226366400,213700
56,2,settle,23,trade,297,-18182,10000044752269,3979227
56,1,settle,21,trade,297,213700,9376618600,50409100
89,1,settle,7,trade,297,-213700,10226366400,0
89,2,settle,8,trade,297,18182,9999971491176,9187650
78,2,lock,5,order,515,-941629,9999947346763,52730345
19,1,unlock,5,order,248,211800,10000000000,0
50,2,lock,5,order,516,-148422,9999999329042,148422
50,2,settle_restore,7,trade,298,317,9999999329359,1
50,2,settle,7,trade,298,-148104,9999999329359,1
50,1,settle,5,trade,298,1740500,10007899000,0
42,1,settle,15,trade,298,-1740500,8899558100,758973000
42,2,settle,16,trade,298,148104,10000021212525,7798377
30,2,lock,8,order,517,-24720,9999964074471,14552875
7,1,lock,5,order,518,-46165600,9957635300,64181000
22,2,lock,3,order,519,-9451,9999960100974,9453
22,2,settle_restore,8,trade,299,5,9999960100979,3
22,2,settle,8,trade,299,-9445,9999960100979,3
22,1,settle,7,trade,299,111000,10470216500,0
42,1,settle,16,trade,299,-111000,8899558100,758862000
42,2,settle,17,trade,299,9445,10000021221970,7798377
44,1,lock,10,order,520,-465400,9962308600,4162300
37,2,unlock,7,order,356,9218,10000013903960,2
15,2,lock,9,order,521,-1054939,9999956992315,1054940
77,1,unlock,6,order,506,130580600,9999873100,0
63,1,lock,7,order,522,-11044000,9961728800,83860000
76,2,unlock,7,order,369,236313,10000000183468,1
47,2,lock,12,order,523,-1677259,9999971352669,28762208
29,2,lock,10,order,524,-12766,10000001611442,648977
29,2,settle_restore,10,trade,300,2,10000001611444,636212
29,2,settle,10,trade,300,-12763,10000001611444,636212
29,1,settle,7,trade,300,150000,9973251400,258700
42,1,settle,17,trade,300,-150000,8899558100,758712000
42,2,settle,18,trade,300,12763,10000021234733,7798377
31,2,lock,13,order,525,-33666,10000039487023,51455
4,1,lock,3,order,526,-790800,9900123100,99876900
34,2,lock,6,order,527,-4181181,9999943020442,4181182
5,1,lock,11,order,528,-188700,9223015200,822373700
56,2,settle,24,trade,301,-16055,10000044752269,3963172
56,1,settle,22,trade,301,188700,9376807300,50409100
5,1,settle,10,trade,301,-188700,9223015200,822185000
5,2,settle,12,trade,301,16055,9999996185245,3
36,1,lock,6,order,529,-107600,10067503800,107600
56,2,settle,25,trade,302,-9154,10000044752269,3954018
56,1,settle,23,trade,302,107600,9376914900,50409100
36,1,settle,4,trade,302,-107600,10067503800,0
36,2,settle,5,trade,302,9154,9999994300247,0
94,2,lock,6,order,530,-612525,9999986412589,4099889
94,2,settle_restore,10,trade,303,2143,9999986414732,3487364
94,2,settle,10,trade,303,-610382,9999986414732,3487364
94,1,settle,6,trade,303,7173100,10118944700,0
42,1,settle,18,trade,303,-7173100,8899558100,751538900
42,2,settle,19,trade,303,610382,10000021845115,7798377
63,2,lock,6,order,531,-12959191,9999983172494,12959191
29,1,lock,9,order,532,-34975800,9938275600,35234500
56,2,settle,26,trade,304,-2975820,10000044752269,978198
56,1,settle,24,trade,304,34975800,9411890700,50409100
29,1,settle,8,trade,304,-34975800,9938275600,258700
29,2,settle,11,trade,304,2975820,10000004587264,636212
1,1,lock,10,order,533,-248899500,10157500200,248899500
13,2,lock,14,order,534,-1117565,10000016005052,1117566
66,1,unlock,5,order,285,206900,9873754400,121893800
18,1,lock,4,order,535,-388284400,9611715600,388284400
89,1,lock,7,order,536,-6820700,10219545700,6820700
74,2,lock,5,order,537,-318624,9999969323412,318627
7,1,lock,6,order,538,-44645300,9912990000,108826300
56,2,settle,27,trade,305,-344974,10000044752269,633224
56,1,settle,25,trade,305,4054600,9415945300,50409100
7,1,settle,4,trade,305,-4054600,9912990000,104771700
7,2,settle,5,trade,305,344974,9999997540207,955592
39,1,unlock,5,order,179,335500,9995135300,0
40,1,lock,6,order,539,-1871700,9996096000,2138500
30,2,settle,5,trade,306,-24720,9999964074471,14528155
30,1,settle,5,trade,306,291000,10253429600,0
40,1,settle,5,trade,306,-291000,9996096000,1847500
40,2,settle,6,trade,306,24720,10000000174213,0
13,2,settle,17,trade,307,-134234,10000016005052,983332
13,1,settle,15,trade,307,1580700,9802781000,775800
40,1,settle,6,trade,307,-1580700,9996096000,266800
40,2,settle,7,trade,307,134234,10000000308447,0
17,2,lock,10,order,540,-35252,9999961836444,36124235
52,2,lock,7,order,541,-56754,9999988807142,56758
33,2,lock,3,order,542,-19473,9999995857491,4142509
38,2,lock,8,order,543,-33358,9999977181842,46622
38,2,settle_restore,14,trade,308,13,9999977181855,13264
38,2,settle,14,trade,308,-33345,9999977181855,13264
38,1,settle,10,trade,308,392000,10248578000,19864900
7,1,settle,5,trade,308,-392000,9912990000,104379700
7,2,settle,6,trade,308,33345,9999997573552,955592
45,1,lock,6,order,544,-11319800,9985615200,16983300
33,2,lock,4,order,545,-549483,9999995308008,4691992
33,2,settle_restore,3,trade,309,1771,9999995309779,4142509
33,2,settle,3,trade,309,-547712,9999995309779,4142509
33,1,settle,2,trade,309,6438800,9725379100,281059700
7,1,settle,6,trade,309,-6438800,9912990000,97940900
7,2,settle,7,trade,309,547712,9999998121264,955592
31,2,lock,14,order,546,-599217,10000038887806,650672
17,2,lock,11,order,547,-72999051,9999888837393,109123286
17,2,settle_restore,10,trade,310,21908,9999888859301,106229614
17,2,settle,10,trade,310,-2871764,9999888859301,106229614
17,1,settle,8,trade,310,33759900,10012247300,45503200
7,1,settle,7,trade,310,-33759900,9912990000,64181000
7,2,settle,8,trade,310,2871764,10000000993028,955592
17,2,settle_restore,12,trade,311,466021,9999889325322,41812729
17,2,settle,12,trade,311,-63950864,9999889325322,41812729
17,1,settle,9,trade,311,751538900,10763786200,45503200
42,1,settle,19,trade,311,-751538900,8899558100,0
42,2,settle,20,trade,311,63950864,10000085795979,7798377
17,2,settle_restore,15,trade,312,23769,9999892635655,38502396
17,2,settle,15,trade,312,-3286564,9999892635655,38502396
17,1,settle,11,trade,312,38621000,10802407200,6882200
17,1,settle,11,trade,312,-38621000,10802407200,6882200
17,2,settle,15,trade,312,3286564,9999892635655,38502396
17,2,settle_restore,17,trade,313,283,9999892635938,38462506
17,2,settle,17,trade,313,-39607,9999892635938,38462506
17,1,settle,12,trade,313,465400,10802872600,6882200
44,1,settle,5,trade,313,-465400,9962308600,3696900
44,2,settle,7,trade,313,39607,10000002886621,1
17,2,settle_restore,19,trade,314,11153,9999892647091,36890430
17,2,settle,19,trade,314,-1560923,9999892647091,36890430
17,1,settle,13,trade,314,18341100,10821213700,6882200
55,1,settle,7,trade,314,-18341100,10593157600,0
55,2,settle,7,trade,314,1560923,9999949558812,3
17,2,settle_restore,21,trade,315,2642,9999892649733,36502912
17,2,settle,21,trade,315,-384876,9999892649733,36502912
17,1,settle,14,trade,315,4521100,10825734800,6882200
76,1,settle,4,trade,315,-4521100,9993316300,0
76,2,settle,5,trade,315,384876,10000000568344,1
17,2,settle_restore,23,trade,316,270,9999892650003,36462560
17,2,settle,23,trade,316,-40082,9999892650003,36462560
17,1,settle,15,trade,316,470800,10826205600,6882200
68,1,settle,9,trade,316,-470800,9169591800,0
68,2,settle,10,trade,316,40082,10000070461598,23193
17,2,settle_restore,25,trade,317,277,9999892650280,36421008
17,2,settle,25,trade,317,-41275,9999892650280,36421008
17,1,settle,16,trade,317,484800,10826690400,6882200
70,1,settle,5,trade,317,-484800,9631424500,70345500
70,2,settle,5,trade,317,41275,10000025359178,0
17,2,settle_restore,27,trade,318,1952,9999892652232,36124243
17,2,settle,27,trade,318,-294813,9999892652232,36124243
17,1,settle,17,trade,318,3462300,10830152700,6882200
4,1,settle,2,trade,318,-3462300,9900123100,96414600
4,2,settle,2,trade,318,294813,9999997085334,3209479
87,2,lock,3,order,548,-1813793,9999998145730,1854270
9,1,unlock,9,order,422,446500,9122143800,917915000
8,2,lock,6,order,549,-27932,9999999788457,27932
8,2,settle_restore,6,trade,319,46,9999999788503,0
8,2,settle,6,trade,319,-27886,9999999788503,0
8,1,settle,4,trade,319,327500,9998219400,4269700
4,1,settle,3,trade,319,-327500,9900123100,96087100
4,2,settle,3,trade,319,27886,9999997113220,3209479
42,2,lock,17,order,550,-12545,10000085783434,7810922
21,1,lock,5,order,551,-131200,9279671300,131200
22,1,lock,8,order,552,-722500,10469494000,722500
31,2,settle,12,trade,320,-61411,10000038887806,589261
31,1,settle,10,trade,320,722500,9535122100,0
22,1,settle,8,trade,320,-722500,10469494000,0
22,2,settle,9,trade,320,61411,9999960162390,3
19,2,lock,6,order,553,-3279609,9999996720391,3279609
70,1,lock,5,order,554,-175400,9631249100,70520900
31,2,settle,13,trade,321,-14908,10000038887806,574353
31,1,settle,11,trade,321,175400,9535297500,0
70,1,settle,6,trade,321,-175400,9631249100,70345500
70,2,settle,6,trade,321,14908,10000025374086,0
25,2,lock,15,order,555,-12755457,10000072299033,12755458
91,1,lock,9,order,556,-8293500,9181733200,8940700
31,2,settle,14,trade,322,-522896,10000038887806,51457
31,1,settle,12,trade,322,6151800,9541449300,0
91,1,settle,12,trade,322,-6151800,9181733200,2788900
91,2,settle,12,trade,322,522896,10000069332389,0
87,2,settle,2,trade,323,-181991,9999998145730,1672279
87,1,settle,2,trade,323,2141700,10002141700,0
91,1,settle,13,trade,323,-2141700,9181733200,647200
91,2,settle,13,trade,323,181991,10000069514380,0
44,1,lock,11,order,557,-1885900,9960422700,5582800
87,2,settle,3,trade,324,-160254,9999998145730,1512025
87,1,settle,3,trade,324,1885900,10004027600,0
44,1,settle,6,trade,324,-1885900,9960422700,3696900
44,2,settle,8,trade,324,160254,10000003046875,1
60,1,lock,5,order,558,-116780100,10562096100,116780100
20,2,lock,17,order,559,-1158145,9999966951697,1158148
94,2,lock,7,order,560,-9700516,9999976714216,13187880
94,2,settle_restore,12,trade,325,7740,9999976721956,5065710
94,2,settle,12,trade,325,-8114430,9999976721956,5065710
94,1,settle,7,trade,325,95296300,10214241000,0
4,1,settle,4,trade,325,-95296300,9900123100,790800
4,2,settle,4,trade,325,8114430,10000005227650,3209479
94,2,settle_restore,14,trade,326,1473,9999976723429,3487366
94,2,settle,14,trade,326,-1576871,9999976723429,3487366
94,1,settle,8,trade,326,18518500,10232759500,0
26,1,settle,2,trade,326,-18518500,9966346600,15134900
26,2,settle,2,trade,326,1576871,9999987501696,14075175
73,1,lock,8,order,561,-240371900,8865359500,846012500
87,2,settle,4,trade,327,-1471547,9999998145730,40478
87,1,settle,4,trade,327,17317400,10021345000,0
73,1,settle,9,trade,327,-17317400,8865359500,828695100
73,2,settle,11,trade,327,1471547,10000026112740,1
13,2,settle,18,trade,328,-983330,10000016005052,2
13,1,settle,16,trade,328,11579400,9814360400,775800
73,1,settle,10,trade,328,-11579400,8865359500,817115700
73,2,settle,12,trade,328,983330,10000027096070,1
20,2,settle,19,trade,329,-1158145,9999966951697,3
20,1,settle,17,trade,329,13638200,10394399400,0
73,1,settle,11,trade,329,-13638200,8865359500,803477500
73,2,settle,13,trade,329,1158145,10000028254215,1
47,2,settle,11,trade,330,-1677259,9999971352669,27084949
47,1,settle,10,trade,330,19753700,9923813000,94567300
73,1,settle,12,trade,330,-19753700,8865359500,783723800
73,2,settle,14,trade,330,1677259,10000029931474,1
17,2,settle,28,trade,331,-1388089,9999892652232,34736154
17,1,settle,18,trade,331,16352600,10846505300,6882200
73,1,settle,13,trade,331,-16352600,8865359500,767371200
73,2,settle,15,trade,331,1388089,10000031319563,1
63,2,settle,7,trade,332,-12959191,9999983172494,0
63,1,settle,6,trade,332,152719400,10114448200,83860000
73,1,settle,14,trade,332,-152719400,8865359500,614651800
73,2,settle,16,trade,332,12959191,10000044278754,1
78,2,settle,4,trade,333,-764619,9999947346763,51965726
78,1,settle,4,trade,333,9011200,10008097500,0
73,1,settle,15,trade,333,-9011200,8865359500,605640600
73,2,settle,17,trade,333,764619,10000045043373,1
81,1,unlock,6,order,271,9984300,9999728700,0
94,1,lock,9,order,562,-452814200,9779945300,452814200
72,2,lock,7,order,563,-75807548,9999951130576,76087355
63,1,lock,9,order,564,-503800,10113944400,84363800
7,1,unlock,7,order,373,18015400,9931005400,46165600
77,2,lock,3,order,565,-181286,9999999829517,181286
77,2,settle_restore,4,trade,334,209,9999999829726,138265
77,2,settle,4,trade,334,-42812,9999999829726,138265
77,1,settle,3,trade,334,503800,10000376900,0
63,1,settle,7,trade,334,-503800,10113944400,83860000
63,2,settle,8,trade,334,42812,9999983215306,0
77,2,settle_restore,6,trade,335,396,9999999830122,1
77,2,settle,6,trade,335,-137868,9999999830122,1
77,1,settle,4,trade,335,1619100,10001996000,0
26,1,settle,3,trade,335,-1619100,9966346600,13515800
26,2,settle,3,trade,335,137868,9999987639564,14075175
16,1,lock,10,order,566,-73748000,9326320200,155657200
41,2,lock,12,order,567,-39878010,9999955884289,39878010
41,2,settle_restore,7,trade,336,24266,9999955908555,33574433
41,2,settle,7,trade,336,-6279311,9999955908555,33574433
41,1,settle,6,trade,336,73748000,10123676100,0
16,1,settle,14,trade,336,-73748000,9326320200,81909200
16,2,settle,19,trade,336,6279311,10000011048536,39424772
41,2,settle_restore,9,trade,337,2125,9999955910680,33012832
41,2,settle,9,trade,337,-559476,9999955910680,33012832
41,1,settle,7,trade,337,6570400,10130246500,0
26,1,settle,4,trade,337,-6570400,9966346600,6945400
26,2,settle,4,trade,337,559476,9999988199040,14075175
41,2,settle_restore,11,trade,338,249,9999955910929,32945240
41,2,settle,11,trade,338,-67343,9999955910929,32945240
41,1,settle,8,trade,338,790800,10131037300,0
4,1,settle,5,trade,338,-790800,9900123100,0
4,2,settle,5,trade,338,67343,10000005294993,3209479
41,2,settle_restore,13,trade,339,111095,9999956022024,3
41,2,settle,13,trade,339,-32834142,9999956022024,3
41,1,settle,9,trade,339,385439100,10516476400,0
49,1,settle,12,trade,339,-385439100,8487647000,327405500
49,2,settle,12,trade,339,32834142,10000100911142,0
67,1,lock,15,order,568,-695400500,9295811700,720363700
84,1,lock,11,order,569,-1951700,10003962400,2520000
78,2,settle,5,trade,340,-165605,9999947346763,51800121
78,1,settle,5,trade,340,1951700,10010049200,0
84,1,settle,11,trade,340,-1951700,10003962400,568300
84,2,settle,12,trade,340,165605,9999998712528,807033
93,1,lock,4,order,570,-147017900,9306906900,147017900
83,1,lock,11,order,571,-59462300,10228440000,61473200
45,2,lock,6,order,572,-3946092,9999991847563,7932464
45,2,settle_restore,5,trade,341,46965,9999991894528,3986373
45,2,settle,5,trade,341,-3899126,9999991894528,3986373
45,1,settle,4,trade,341,45933200,10031548400,16983300
93,1,settle,10,trade,341,-45933200,9306906900,101084700
93,2,settle,11,trade,341,3899126,10000038601290,11612040
48,1,lock,8,order,573,-513800,9820052500,165886300
50,2,lock,6,order,574,-45240,9999999284119,45241
78,2,lock,6,order,575,-818599,9999946528164,52618720
9,2,lock,9,order,576,-206750,9999994492393,2103694
81,2,lock,9,order,577,-7039378,9999963819334,36203797
81,2,settle_restore,4,trade,342,25081,9999963844415,29164419
81,2,settle,4,trade,342,-7014297,9999963844415,29164419
81,1,settle,3,trade,342,82631100,10082359800,0
93,1,settle,11,trade,342,-82631100,9306906900,18453600
93,2,settle,12,trade,342,7014297,10000045615587,11612040
1,1,lock,11,order,578,-689800,10156810400,249589300
78,2,settle,6,trade,343,-11404,9999946528164,52607316
78,1,settle,6,trade,343,134400,10010183600,0
1,1,settle,11,trade,343,-134400,10156810400,249454900
1,2,settle,18,trade,343,11404,9999896676219,68736256
9,2,settle,8,trade,344,-47120,9999994492393,2056574
9,1,settle,7,trade,344,555400,9122699200,917915000
1,1,settle,12,trade,344,-555400,10156810400,248899500
1,2,settle,19,trade,344,47120,9999896723339,68736256
44,1,lock,12,order,579,-155800,9960266900,3852700
53,2,lock,7,order,580,-29093931,9999887083651,29093937
48,1,lock,9,order,581,-8278600,9811773900,174164900
83,2,lock,10,order,582,-37957,9999965464669,9911545
2,1,lock,3,order,583,-2329300,9921804600,2329300
20,2,lock,18,order,584,-1312770,9999965638927,1312773
20,2,settle_restore,21,trade,345,3509,9999965642436,3
20,2,settle,21,trade,345,-1309261,9999965642436,3
20,1,settle,18,trade,345,15423600,10409823000,0
93,1,settle,12,trade,345,-15423600,9306906900,3030000
93,2,settle,13,trade,345,1309261,10000046924848,11612040
11,1,lock,8,order,585,-8530000,9428449300,15623300
83,2,settle,14,trade,346,-37957,9999965464669,9873588
83,1,settle,9,trade,346,447300,10228887300,61473200
11,1,settle,14,trade,346,-447300,9428449300,15176000
11,2,settle,14,trade,346,37957,10000047187677,10290
9,2,settle,9,trade,347,-685734,9999994492393,1370840
9,1,settle,8,trade,347,8082700,9130781900,917915000
11,1,settle,15,trade,347,-8082700,9428449300,7093300
11,2,settle,15,trade,347,685734,10000047873411,10290
77,1,lock,9,order,586,-425000,10001571000,425000
9,2,settle,10,trade,348,-36056,9999994492393,1334784
9,1,settle,9,trade,348,425000,9131206900,917915000
77,1,settle,5,trade,348,-425000,10001571000,0
77,2,settle,7,trade,348,36056,9999999866178,1
26,1,unlock,5,order,402,1785200,9968131800,5160200
52,1,lock,11,order,587,-241900,10129212700,1266900
70,1,lock,6,order,588,-411500,9630837600,70757000
9,2,settle,11,trade,349,-34911,9999994492393,1299873
9,1,settle,10,trade,349,411500,9131618400,917915000
70,1,settle,7,trade,349,-411500,9630837600,70345500
70,2,settle,7,trade,349,34911,10000025408997,0
54,2,lock,3,order,589,-2132855,9999992322766,2132860
3,1,unlock,6,order,265,877200,10250582500,0
21,1,lock,6,order,590,-809526000,8470145300,809657200
14,1,lock,10,order,591,-379760600,9832963100,540191700
23,1,lock,6,order,592,-348313900,9618707200,348313900
9,2,settle,12,trade,350,-1093118,9999994492393,206755
9,1,settle,11,trade,350,12884500,9144502900,917915000
23,1,settle,6,trade,350,-12884500,9618707200,335429400
23,2,settle,7,trade,350,1093118,10000003888282,1
78,2,settle,7,trade,351,-818599,9999946528164,51788717
78,1,settle,7,trade,351,9654700,10019838300,0
23,1,settle,7,trade,351,-9654700,9618707200,325774700
23,2,settle,8,trade,351,818599,10000004706881,1
9,2,settle,13,trade,352,-206750,9999994492393,5
9,1,settle,12,trade,352,2439200,9146942100,917915000
23,1,settle,8,trade,352,-2439200,9618707200,323335500
23,2,settle,9,trade,352,206750,10000004913631,1
54,2,settle,12,trade,353,-2132855,9999992322766,5
54,1,settle,7,trade,353,25168800,10090450600,0
23,1,settle,9,trade,353,-25168800,9618707200,298166700
23,2,settle,10,trade,353,2132855,10000007046486,1
38,2,settle,15,trade,354,-13262,9999977181855,2
38,1,settle,11,trade,354,156500,10248734500,19864900
23,1,settle,10,trade,354,-156500,9618707200,298010200
23,2,settle,11,trade,354,13262,10000007059748,1
46,2,settle,13,trade,355,-60937,9999935427575,4
46,1,settle,13,trade,355,719100,10756126100,5295600
23,1,settle,11,trade,355,-719100,9618707200,297291100
23,2,settle,12,trade,355,60937,10000007120685,1
98,2,settle,8,trade,356,-7635178,9999980877259,2
98,1,settle,7,trade,356,90104400,10222993100,2260400
23,1,settle,12,trade,356,-90104400,9618707200,207186700
23,2,settle,13,trade,356,7635178,10000014755863,1
34,2,settle,7,trade,357,-4181181,9999943020442,1
34,1,settle,6,trade,357,49351800,10671924400,0
23,1,settle,13,trade,357,-49351800,9618707200,157834900
23,2,settle,14,trade,357,4181181,10000018937044,1
68,2,settle,11,trade,358,-23193,10000070461598,0
68,1,settle,10,trade,358,273800,9169865600,0
23,1,settle,14,trade,358,-273800,9618707200,157561100
23,2,settle,15,trade,358,23193,10000018960237,1
7,2,settle,9,trade,359,-955591,10000000993028,1
7,1,settle,8,trade,359,11280900,9942286300,46165600
23,1,settle,15,trade,359,-11280900,9618707200,146280200
23,2,settle,16,trade,359,955591,10000019915828,1
30,2,settle,6,trade,360,-12390828,9999964074471,2137327
30,1,settle,6,trade,360,146280200,10399709800,0
23,1,settle,16,trade,360,-146280200,9618707200,0
23,2,settle,17,trade,360,12390828,10000032306656,1
57,2,lock,9,order,593,-68197,10000041247430,68197
96,2,lock,4,order,594,-18802,9999994136860,18802
96,2,settle_restore,6,trade,361,110,9999994136970,0
96,2,settle,6,trade,361,-18692,9999994136970,0
96,1,settle,4,trade,361,220200,9614639900,454742100
93,1,settle,13,trade,361,-220200,9306906900,2809800
93,2,settle,14,trade,361,18692,10000046943540,11612040
69,1,lock,6,order,595,-16383500,10012899800,16383500
66,1,lock,6,order,596,-728636300,9145118100,850530100
60,2,lock,6,order,597,-34611509,9999907579620,34611510
64,2,lock,5,order,598,-25720,10000014876321,2975378
64,2,settle_restore,5,trade,362,16,10000014876337,2949659
64,2,settle,5,trade,362,-25703,10000014876337,2949659
64,1,settle,4,trade,362,302800,9790111100,0
93,1,settle,14,trade,362,-302800,9306906900,2507000
93,2,settle,15,trade,362,25703,10000046969243,11612040
22,2,lock,5,order,599,-27390,9999960135000,27393
22,2,settle_restore,11,trade,363,252,9999960135252,3
22,2,settle,11,trade,363,-27138,9999960135252,3
22,1,settle,9,trade,363,319700,10469813700,0
93,1,settle,15,trade,363,-319700,9306906900,2187300
93,2,settle,16,trade,363,27138,10000046996381,11612040
87,1,lock,5,order,600,-642200,10020702800,642200
18,1,lock,5,order,601,-169580000,9442135600,557864400
57,2,settle,10,trade,364,-68197,10000041247430,0
57,1,settle,9,trade,364,803500,9360864700,153725000
18,1,settle,2,trade,364,-803500,9442135600,557060900
18,2,settle,2,trade,364,68197,10000000034109,34088
70,1,lock,7,order,602,-266991100,9363846500,337336600
1,1,lock,12,order,603,-18466100,10138344300,267365600
12,2,lock,7,order,604,-1515382,9999981074542,4020153
12,2,settle_restore,11,trade,365,4949,9999981079491,2504771
12,2,settle,11,trade,365,-1510433,9999981079491,2504771
12,1,settle,7,trade,365,17812900,10193049600,0
18,1,settle,3,trade,365,-17812900,9442135600,539248000
18,2,settle,3,trade,365,1510433,10000001544542,34088
44,1,lock,13,order,605,-19413000,9940853900,23265700
22,1,lock,10,order,606,-4091600,10465722100,4091600
87,1,lock,6,order,607,-2118200,10018584600,2760400
47,2,lock,13,order,608,-191228,9999971161441,27276177
47,2,settle_restore,13,trade,366,754,9999971162195,27084950
47,2,settle,13,trade,366,-190473,9999971162195,27084950
47,1,settle,11,trade,366,2246300,9926059300,94567300
18,1,settle,4,trade,366,-2246300,9442135600,537001700
18,2,settle,4,trade,366,190473,10000001735015,34088
39,1,lock,6,order,609,-54879200,9940256100,54879200
29,2,lock,12,order,610,-134060,10000004453204,770272
99,1,lock,13,order,611,-38213700,10191833800,38213700
29,2,unlock,13,order,610,134060,10000004587264,636212
52,1,lock,12,order,612,-109137300,10020075400,110404200
7,2,lock,9,order,613,-351269,10000000641759,351270
7,2,settle_restore,11,trade,367,3010,10000000644769,2
7,2,settle,11,trade,367,-348258,10000000644769,2
7,1,settle,9,trade,367,4107100,9946393400,46165600
18,1,settle,5,trade,367,-4107100,9442135600,532894600
18,2,settle,5,trade,367,348258,10000002083273,34088
67,2,lock,9,order,614,-42199,9999998633160,42204
67,2,settle_restore,19,trade,368,192,9999998633352,5
67,2,settle,19,trade,368,-42007,9999998633352,5
67,1,settle,15,trade,368,495400,9296307100,720363700
18,1,settle,6,trade,368,-495400,9442135600,532399200
18,2,settle,6,trade,368,42007,10000002125280,34088
25,2,lock,16,order,615,-39913183,10000032385850,52668641
25,2,settle_restore,17,trade,369,17605,10000032403455,40430917
25,2,settle,17,trade,369,-12220119,10000032403455,40430917
25,1,settle,15,trade,369,144114800,9141709900,0
18,1,settle,7,trade,369,-144114800,9442135600,388284400
18,2,settle,7,trade,369,12220119,10000014345399,34088
25,2,settle_restore,19,trade,370,64,10000032403519,40245180
25,2,settle,19,trade,370,-185673,10000032403519,40245180
25,1,settle,16,trade,370,2187300,9143897200,0
93,1,settle,16,trade,370,-2187300,9306906900,0
93,2,settle,17,trade,370,185673,10000047182054,11612040
25,2,settle_restore,21,trade,371,5,10000032403524,40224639
25,2,settle,21,trade,371,-20536,10000032403524,40224639
25,1,settle,17,trade,371,241900,9144139100,0
52,1,settle,8,trade,371,-241900,10020075400,110162300
52,2,settle,10,trade,371,20536,9999988827678,56758
25,2,settle_restore,23,trade,372,164,10000032403688,39521651
25,2,settle,23,trade,372,-702824,10000032403688,39521651
25,1,settle,18,trade,372,8278600,9152417700,0
48,1,settle,5,trade,372,-8278600,9811773900,165886300
48,2,settle,5,trade,372,702824,10000001899166,0
35,1,lock,6,order,616,-196800000,9833016500,197107300
81,2,lock,10,order,617,-764635,9999963079780,29929054
60,1,lock,6,order,618,-2382300,10559713800,119162400
25,2,settle,24,trade,373,-202296,10000032403688,39319355
25,1,settle,19,trade,373,2382300,9154800000,0
60,1,settle,5,trade,373,-2382300,10559713800,116780100
60,2,settle,6,trade,373,202296,9999907781916,34611510
33,2,lock,5,order,619,-38034,9999995271745,4180543
27,2,lock,9,order,620,-3315857,9999994431329,3315858
27,2,settle_restore,11,trade,374,240,9999994431569,3261063
27,2,settle,11,trade,374,-54555,9999994431569,3261063
27,1,settle,9,trade,374,642200,9925844600,101931800
87,1,settle,5,trade,374,-642200,10018584600,2118200
87,2,settle,5,trade,374,54555,9999998200285,40478
27,2,settle_restore,13,trade,375,13140,9999994444709,3
27,2,settle,13,trade,375,-3247920,9999994444709,3
27,1,settle,10,trade,375,38219300,9964063900,101931800
66,1,settle,4,trade,375,-38219300,9145118100,812310800
66,2,settle,4,trade,375,3247920,10000003189688,429153
34,1,lock,7,order,621,-738845100,9933079300,738845100
25,2,settle,25,trade,376,-26563893,10000032403688,12755462
25,1,settle,20,trade,376,312823700,9467623700,0
34,1,settle,7,trade,376,-312823700,9933079300,426021400
34,2,settle,8,trade,376,26563893,9999969584335,1
33,2,settle,4,trade,377,-38034,9999995271745,4142509
33,1,settle,3,trade,377,448400,9725827500,281059700
34,1,settle,8,trade,377,-448400,9933079300,425573000
34,2,settle,9,trade,377,38034,9999969622369,1
81,2,settle,5,trade,378,-764635,9999963079780,29164419
81,1,settle,4,trade,378,9018800,10091378600,0
34,1,settle,9,trade,378,-9018800,9933079300,416554200
34,2,settle,10,trade,378,764635,9999970387004,1
60,2,settle,7,trade,379,-34611509,9999907781916,1
60,1,settle,6,trade,379,408421700,10968135500,116780100
34,1,settle,10,trade,379,-408421700,9933079300,8132500
34,2,settle,11,trade,379,34611509,10000004998513,1
30,2,settle,7,trade,380,-688872,9999964074471,1448455
30,1,settle,7,trade,380,8132500,10407842300,0
34,1,settle,11,trade,380,-8132500,9933079300,0
34,2,settle,12,trade,380,688872,10000005687385,1
60,2,lock,8,order,622,-3296916,9999904485000,3296917
1,2,lock,9,order,623,-141500,9999896581839,68877756
82,1,lock,7,order,624,-4957100,10131759100,4957100
44,1,lock,14,order,625,-51142800,9889711100,74408500
50,2,lock,7,order,626,-9136,9999999274983,54377
50,2,settle_restore,9,trade,381,43,9999999275026,45242
50,2,settle,9,trade,381,-9092,9999999275026,45242
50,1,settle,6,trade,381,107000,10008006000,0
