order_id,user_id,side,price,qty
47927,755,sell,85465.38,0.71
47928,997,sell,85302.48,0.03
47929,941,sell,85228.34,0.04
47930,19,buy,84821.07,0.11
47931,721,sell,85087.12,0.02
47932,231,buy,84483.24,0.04
47933,197,sell,85105.51,0.02
47934,793,sell,84776.35,0.05
47935,991,sell,85465.93,0.10
47936,754,sell,85144.84,0.14
47937,631,sell,85343.43,0.26
47938,198,sell,85037.75,0.18
47939,782,buy,84888.71,0.21
47940,778,buy,85052.34,0.01
47941,597,sell,85113.72,0.16
47942,582,sell,85088.44,0.53
47943,869,buy,84906.62,0.03
47944,353,buy,85173.71,0.08
47945,182,sell,84971.82,0.14
47946,269,buy,84403.80,0.09
47947,935,buy,85031.39,0.01
47948,162,buy,84469.34,0.07
47949,738,buy,84502.71,0.08
47950,924,buy,85035.49,0.03
47951,848,sell,85439.56,0.03
47952,682,sell,85128.15,0.07
47953,472,sell,85398.82,0.07
47954,912,sell,85462.48,0.01
47955,689,sell,84770.98,0.00
47956,51,buy,85072.55,0.04
47957,793,buy,84705.42,1.24
47958,37,buy,85103.44,0.07
47959,446,sell,86265.35,0.52
47960,212,buy,84762.31,0.55
47961,74,sell,84970.43,0.29
47962,458,sell,85351.40,1.23
47963,866,sell,85106.87,0.04
47964,121,buy,84847.19,0.10
47965,814,buy,84207.79,0.01
47966,272,buy,84833.04,0.02
47967,949,sell,84966.67,0.00
47968,571,sell,85034.74,0.47
47969,4,buy,85118.80,0.05
47970,514,sell,85076.07,0.00
47971,26,buy,85117.88,0.18
47972,64,buy,84651.03,0.45
47973,420,sell,84967.01,0.17
47974,221,sell,85237.72,0.01
47975,637,sell,85622.86,0.32
47976,334,buy,84341.95,0.13
47977,641,buy,85044.72,0.17
47978,655,buy,84994.24,0.01
47979,734,sell,85056.14,0.30
47980,325,sell,85123.91,0.30
47981,615,buy,84690.81,0.10
47982,132,buy,84847.85,0.02
47983,990,buy,83987.94,0.10
47984,428,sell,85175.77,0.07
47985,536,sell,85171.05,0.06
47986,189,buy,84719.48,0.03
47987,459,buy,84366.79,0.13
47988,433,sell,85190.98,0.37
47989,992,buy,84805.53,0.32
47990,645,sell,85489.77,4.02
47991,776,sell,85847.51,0.01
47992,512,sell,85082.04,0.01
47993,197,sell,85085.07,0.08
47994,885,buy,84607.51,0.13
47995,458,sell,85045.20,0.16
47996,247,buy,85063.60,0.03
47997,940,buy,85053.11,0.25
47998,664,buy,84786.68,0.02
47999,661,buy,84755.34,0.03
48000,122,sell,85413.09,0.15
48001,413,buy,85011.60,0.07
48002,528,sell,85318.45,0.10
48003,962,sell,85001.27,0.03
48004,191,buy,84841.45,0.31
48005,461,sell,84995.85,0.15
48006,936,buy,84920.35,0.02
48007,739,buy,84742.13,0.04
48008,586,buy,84839.04,0.02
48009,197,sell,85140.97,0.27
48010,662,sell,85100.55,0.07
48011,311,sell,85548.30,0.05
48012,866,buy,84523.55,10.00
48013,574,buy,84875.79,0.01
48014,896,sell,85053.38,0.01
48015,518,sell,84596.51,0.02
48016,964,sell,85099.62,0.01
48017,139,sell,84802.97,0.35
48018,34,buy,84541.24,0.11
48019,818,sell,86050.02,0.80
48020,128,sell,85073.31,0.05
48021,83,sell,84580.38,0.06
48022,38,sell,84906.70,0.13
48023,584,sell,84814.96,3.99
48024,719,buy,84597.33,0.07
48025,68,sell,85073.88,0.06
48026,462,buy,84985.39,0.10
48027,791,sell,84997.75,0.89
48028,808,sell,85145.92,1.52
48029,572,buy,84686.96,0.03
48030,648,buy,84952.62,0.70
48031,148,buy,84612.52,1.29
48032,768,sell,85078.89,0.05
48033,773,buy,83472.82,0.18
48034,865,buy,85408.68,0.01
48035,686,buy,84831.91,0.09
48036,226,sell,84928.17,0.15
48037,231,sell,84617.18,0.00
48038,98,buy,84669.32,0.18
48039,237,buy,84695.57,0.04
48040,599,sell,84837.23,1.84
48041,638,buy,84896.76,0.62
48042,715,buy,84568.38,0.16
48043,815,buy,85019.38,0.03
48044,502,sell,84974.25,1.36
48045,207,buy,84674.66,0.17
48046,51,buy,84781.59,0.12
48047,158,sell,85094.54,0.07
48048,924,buy,84920.40,0.04
48049,941,sell,84539.00,0.00
48050,45,sell,85105.46,0.68
48051,319,buy,84424.23,0.09
48052,781,buy,84994.41,0.35
48053,716,sell,85352.22,0.47
48054,525,buy,84880.50,0.02
48055,276,sell,84898.47,0.23
48056,694,sell,84728.07,0.05
48057,5,sell,85831.08,0.06
48058,60,sell,84821.60,0.04
48059,742,sell,85052.91,0.05
48060,917,sell,84777.13,0.03
48061,905,sell,84938.25,0.12
48062,20,buy,84734.68,0.61
48063,769,sell,84835.79,0.31
48064,222,sell,84390.24,0.78
48065,833,sell,85046.24,2.70
48066,836,sell,85238.45,1.73
48067,86,sell,85069.48,0.03
48068,630,sell,84719.50,0.02
48069,287,buy,84639.96,1.14
48070,87,sell,84832.62,0.09
48071,503,buy,84802.65,0.24
48072,992,sell,85018.90,0.05
48073,202,sell,84894.45,0.16
48074,319,sell,85260.05,0.04
48075,950,sell,85027.37,0.01
48076,933,buy,85262.28,0.41
48077,684,buy,84719.98,0.11
48078,940,buy,84816.90,0.08
48079,787,sell,84842.99,0.50
48080,948,buy,85007.76,0.02
48081,607,sell,84762.36,0.61
48082,771,sell,85074.62,0.06
48083,537,sell,85134.51,0.09
48084,630,sell,85240.38,0.30
48085,377,buy,85109.08,0.05
48086,360,sell,84847.37,0.03
48087,783,buy,84455.13,0.00
48088,112,sell,85484.46,0.03
48089,723,buy,84593.48,0.16
48090,304,buy,85155.85,1.03
48091,501,buy,85106.68,0.01
48092,580,sell,85053.09,0.02
48093,597,sell,85058.87,0.09
48094,680,buy,85014.66,0.00
48095,44,buy,84200.63,0.35
48096,363,buy,85043.38,0.39
48097,373,buy,83818.72,2.01
48098,924,buy,84983.81,0.16
48099,189,sell,85161.07,0.03
48100,202,buy,84792.69,0.30
48101,953,buy,84788.44,2.53
48102,771,sell,86239.36,0.04
48103,849,buy,84991.17,0.64
48104,966,sell,85026.46,0.07
48105,898,sell,85109.51,0.06
48106,660,buy,85008.49,0.01
48107,235,sell,84638.16,0.06
48108,368,sell,85569.74,0.07
48109,979,buy,84644.70,0.05
48110,814,buy,84111.93,0.36
48111,804,buy,84910.29,0.02
48112,371,sell,85975.29,0.09
48113,581,sell,85027.12,0.00
48114,418,sell,84982.87,0.29
48115,744,buy,85033.42,0.21
48116,254,buy,84831.62,0.10
48117,33,sell,84937.62,0.19
48118,276,buy,85518.25,0.14
48119,710,sell,85125.40,0.02
48120,31,buy,84820.58,0.07
48121,592,sell,84894.76,0.17
48122,438,buy,84809.35,0.07
48123,483,buy,84401.12,0.43
48124,213,sell,84669.09,0.37
48125,953,buy,84889.48,0.07
48126,664,sell,84938.56,0.15
48127,4,buy,85043.81,0.06
48128,810,sell,84733.52,0.08
48129,381,sell,85037.47,0.26
48130,972,buy,84673.33,0.22
48131,710,sell,85157.19,0.37
48132,905,buy,84824.26,0.04
48133,162,sell,85349.27,0.01
48134,811,buy,84655.19,0.06
48135,290,buy,85119.32,0.00
48136,795,buy,84948.76,0.05
48137,474,buy,84851.43,0.02
48138,482,sell,85051.44,0.00
48139,931,buy,84805.63,1.27
48140,498,sell,85167.32,0.02
48141,81,sell,85053.55,0.13
48142,688,sell,84877.98,0.06
48143,232,buy,84790.22,0.14
48144,831,sell,84822.06,0.07
48145,44,buy,84884.00,0.13
48146,966,sell,85458.81,0.06
48147,570,sell,85497.29,0.18
48148,844,buy,84987.53,0.05
48149,900,sell,84974.06,0.12
48150,652,sell,85184.48,0.05
48151,465,sell,84801.04,1.31
48152,167,buy,84473.49,1.54
48153,334,sell,84292.67,0.10
48154,991,buy,84771.36,0.03
48155,365,sell,84976.41,0.53
48156,89,buy,84894.93,1.00
48157,416,sell,84791.51,0.93
48158,533,sell,85141.05,0.38
48159,782,buy,85217.74,0.12
48160,340,sell,85038.54,0.13
48161,708,buy,85160.56,0.44
48162,238,buy,84625.01,0.18
48163,688,buy,84658.15,2.05
48164,239,sell,84732.39,0.12
48165,916,buy,84844.16,1.54
48166,183,buy,84904.29,1.40
48167,414,buy,84953.63,0.01
48168,335,buy,83579.63,0.77
48169,388,sell,84892.16,0.37
48170,373,buy,84791.34,0.24
48171,186,buy,84506.34,0.05
48172,315,buy,84717.05,0.08
48173,483,buy,84890.98,0.08
48174,346,buy,84843.91,0.00
48175,332,buy,84353.49,0.01
48176,487,sell,85316.10,0.81
48177,577,sell,84723.25,0.09
48178,524,sell,85063.95,0.45
48179,538,sell,84921.96,0.02
48180,910,sell,85039.05,0.04
48181,997,sell,84368.08,0.02
48182,391,buy,84260.18,0.23
48183,195,sell,85020.62,0.15
48184,685,sell,85275.74,0.03
48185,523,sell,84981.17,0.53
48186,902,sell,84929.15,1.96
48187,277,sell,84713.22,0.08
48188,568,buy,84785.49,0.20
48189,381,buy,84921.48,0.68
48190,238,sell,84719.85,0.22
48191,367,sell,84524.95,0.03
48192,12,sell,84559.66,0.07
48193,816,buy,84391.74,0.27
48194,743,sell,84992.80,0.04
48195,401,buy,84781.04,0.36
48196,554,sell,85234.23,1.69
48197,466,buy,84829.18,2.33
48198,695,buy,84857.67,0.09
48199,398,sell,85027.69,0.04
48200,720,sell,85196.48,0.01
48201,213,sell,85367.28,0.04
48202,637,buy,84765.09,0.30
48203,967,buy,84594.39,2.25
48204,36,sell,85591.15,0.12
48205,210,sell,85411.52,0.17
48206,147,buy,84892.72,0.19
48207,329,sell,84180.87,0.23
48208,207,buy,84585.30,0.00
48209,527,buy,84978.75,0.14
48210,539,buy,85078.15,0.02
48211,310,buy,84631.93,0.22
48212,768,sell,85421.26,0.16
48213,328,sell,84881.74,0.15
48214,430,sell,85152.14,0.06
48215,292,buy,84782.72,0.18
48216,920,buy,84896.29,0.02
48217,499,buy,84772.51,0.05
48218,981,buy,84609.41,0.28
48219,881,sell,85040.63,0.00
48220,696,buy,84828.83,0.06
48221,306,sell,84981.60,0.18
48222,18,sell,85056.78,0.60
48223,350,sell,85227.78,1.34
48224,582,buy,84851.78,0.21
48225,885,buy,84548.36,0.47
48226,311,buy,85039.35,1.59
48227,12,buy,85160.75,0.58
48228,182,sell,85390.43,0.52
48229,256,sell,84969.28,0.05
48230,148,buy,85466.54,0.65
48231,342,sell,84984.69,0.18
48232,771,buy,85114.26,0.05
48233,618,buy,84910.34,0.30
48234,575,buy,84173.03,0.03
48235,759,buy,85257.16,0.02
48236,326,sell,85503.01,0.09
48237,387,sell,84997.62,0.11
48238,214,buy,84621.75,0.09
48239,254,buy,85029.66,0.01
48240,177,sell,84805.21,0.03
48241,508,buy,85153.24,0.09
48242,408,sell,85013.61,0.07
48243,707,buy,84762.81,2.41
48244,361,buy,84552.81,0.05
48245,1000,sell,85153.38,0.09
48246,356,sell,85079.35,0.03
48247,384,sell,84983.29,0.35
48248,551,sell,85195.15,0.20
48249,911,buy,85081.61,1.52
48250,783,buy,84903.91,0.04
48251,170,buy,84835.32,0.11
48252,124,sell,84967.99,0.06
48253,434,buy,84507.17,0.12
48254,833,sell,84891.83,0.00
48255,421,sell,85077.28,0.02
48256,988,buy,85039.73,0.04
48257,479,sell,85181.57,0.03
48258,981,buy,84729.45,0.94
48259,480,sell,85250.44,0.31
48260,482,sell,85461.16,0.32
48261,418,sell,85278.23,0.02
48262,242,buy,84707.06,0.18
48263,643,buy,84525.11,0.00
48264,270,buy,85447.18,0.47
48265,112,sell,85206.04,0.07
48266,26,sell,84974.38,0.06
48267,718,buy,84124.09,0.03
48268,190,buy,84888.74,0.59
48269,296,buy,84643.10,0.01
48270,845,buy,84853.95,0.10
48271,285,sell,84775.10,0.10
48272,820,buy,84584.06,0.01
48273,651,sell,86336.06,0.32
48274,98,buy,85102.89,0.45
48275,142,sell,85980.39,0.05
48276,887,buy,84732.64,0.06
48277,858,sell,84927.19,0.15
48278,370,sell,85507.07,0.28
48279,955,sell,85062.33,0.04
48280,200,sell,85079.53,0.09
48281,385,sell,84621.55,0.08
48282,450,sell,84915.81,0.15
48283,414,buy,84713.60,0.52
48284,263,buy,85147.29,0.08
48285,398,buy,84728.82,0.14
48286,923,sell,85132.28,1.46
48287,245,buy,84892.24,0.18
48288,895,sell,85240.32,0.22
48289,563,buy,84823.24,0.02
48290,764,sell,85571.14,0.27
48291,711,sell,85114.81,0.29
48292,286,buy,84793.15,0.00
48293,442,sell,84930.54,0.03
48294,910,buy,84876.54,0.06
48295,919,buy,84977.61,0.03
48296,837,sell,85405.69,0.26
48297,707,buy,84810.54,0.06
48298,220,sell,84821.62,0.66
48299,690,buy,84904.96,0.08
48300,531,buy,84326.84,0.09
48301,669,buy,84912.52,0.61
48302,733,buy,84771.46,0.00
48303,211,buy,84844.31,0.17
48304,724,sell,85036.42,0.44
48305,570,sell,84697.69,0.09
48306,559,sell,85078.92,0.02
48307,155,sell,85536.57,0.02
48308,836,sell,85391.57,0.01
48309,766,buy,84978.19,0.11
48310,931,buy,84888.15,0.02
48311,881,sell,85789.06,0.02
48312,562,sell,85003.79,0.04
48313,289,buy,84900.85,0.18
48314,465,buy,85108.14,0.40
48315,655,buy,85384.09,0.04
48316,80,buy,84200.38,0.03
48317,914,buy,84760.61,0.08
48318,794,sell,85277.79,0.00
48319,437,buy,84576.12,0.01
48320,793,sell,84880.26,0.57
48321,156,sell,85305.08,0.15
48322,989,buy,85428.49,0.06
48323,946,buy,84921.57,0.09
48324,284,sell,85313.53,0.06
48325,520,sell,84738.13,0.28
48326,820,sell,84815.20,0.05
48327,488,sell,85204.67,0.22
48328,870,sell,85093.01,0.11
48329,619,buy,84339.12,0.02
48330,399,buy,84968.52,0.01
48331,164,sell,86464.10,1.32
48332,531,sell,85537.74,0.07
48333,732,buy,84912.24,0.11
48334,809,buy,84946.25,0.10
48335,349,sell,84808.25,0.00
48336,784,sell,85021.93,0.02
48337,355,buy,84349.34,0.06
48338,612,buy,84782.58,0.22
48339,907,buy,85260.25,0.07
48340,576,buy,84890.86,0.36
48341,95,buy,84081.65,0.12
48342,450,sell,85260.89,0.05
48343,719,buy,85268.83,0.02
48344,925,buy,84742.93,0.17
48345,224,buy,85056.46,0.03
48346,510,buy,84754.05,0.21
48347,385,buy,84862.64,0.51
48348,8,sell,85097.54,0.11
48349,68,buy,84683.28,0.01
48350,245,buy,84756.12,0.02
48351,936,sell,84907.96,0.00
48352,572,buy,85205.98,0.80
48353,709,buy,84827.97,0.03
48354,461,sell,85485.64,0.02
48355,554,sell,85229.35,0.07
48356,129,buy,85514.15,0.00
48357,565,sell,85064.48,0.13
48358,504,sell,84976.04,0.04
48359,735,sell,84968.23,0.01
48360,629,sell,86065.43,0.01
48361,293,buy,85361.90,0.02
48362,666,buy,84911.47,0.09
48363,572,sell,84691.75,0.06
48364,485,sell,85302.49,0.01
48365,311,sell,84721.47,0.28
48366,259,buy,84583.30,0.10
48367,644,buy,84869.22,0.01
48368,473,buy,84288.11,0.01
48369,807,buy,85105.65,0.08
48370,123,sell,85338.46,1.09
48371,591,sell,84848.24,0.21
48372,141,buy,85242.79,0.65
48373,696,sell,85092.10,0.00
48374,758,sell,84814.62,1.75
48375,956,sell,85175.93,0.01
48376,641,sell,85232.87,0.00
48377,30,sell,85062.27,0.26
48378,77,sell,85070.36,0.01
48379,767,sell,85005.71,0.13
48380,842,buy,84765.05,0.12
48381,409,sell,85027.99,0.03
48382,879,sell,85398.78,0.10
48383,719,sell,84977.05,0.06
48384,935,sell,85171.51,0.45
48385,670,sell,85493.33,0.02
48386,600,sell,85234.29,0.01
48387,555,buy,84824.67,0.13
48388,227,sell,84811.40,0.54
48389,603,sell,84979.13,0.05
48390,486,sell,86050.49,0.11
48391,459,sell,84982.06,0.01
48392,287,sell,85083.43,0.03
48393,198,buy,84693.84,0.06
48394,616,buy,84883.79,0.03
48395,224,buy,84993.44,0.12
48396,436,sell,85091.88,0.61
48397,846,sell,85157.02,0.66
48398,992,sell,84810.13,0.78
48399,738,sell,85011.18,0.43
48400,640,buy,84675.17,0.25
48401,113,sell,85544.23,0.22
48402,796,sell,85042.05,0.93
48403,868,sell,85077.85,0.21
48404,197,buy,84995.01,0.10
48405,714,buy,84898.37,0.41
48406,610,buy,84970.77,0.13
48407,28,buy,84651.17,0.37
48408,904,buy,84542.49,0.02
48409,39,sell,84921.21,0.04
48410,676,buy,84862.72,3.02
48411,249,sell,85055.03,0.02
48412,570,sell,85163.50,0.19
48413,916,sell,85148.59,0.28
48414,703,buy,84832.37,0.01
48415,306,sell,85308.13,0.10
48416,611,sell,84456.99,0.07
48417,52,sell,84800.07,0.24
48418,567,sell,84935.04,1.37
48419,684,buy,84848.26,0.14
48420,834,buy,84892.57,0.01
48421,305,buy,84893.58,0.65
48422,526,buy,85188.95,0.03
48423,957,sell,85001.64,0.47
48424,844,buy,84687.57,0.64
48425,526,sell,85626.35,0.01
48426,938,sell,84795.67,0.08
48427,256,sell,84833.65,0.11
48428,466,sell,84990.91,0.11
48429,205,buy,84687.89,0.36
48430,634,buy,84966.66,0.01
48431,282,sell,85069.42,0.04
48432,204,buy,84591.68,0.01
48433,131,buy,84973.02,0.07
48434,659,buy,84699.94,0.05
48435,6,buy,85785.30,0.05
48436,112,buy,84961.86,0.03
48437,495,buy,84964.61,0.16
48438,450,buy,84254.55,2.19
48439,45,sell,85362.37,0.23
48440,227,sell,85105.40,0.07
48441,211,sell,85412.05,0.04
48442,318,buy,84655.00,0.03
48443,664,buy,84790.18,0.41
48444,360,sell,85146.45,0.08
48445,474,sell,84981.13,0.02
48446,240,sell,85150.10,0.19
48447,497,buy,84972.08,0.05
48448,442,buy,84807.89,1.23
48449,150,buy,85320.03,0.03
48450,448,buy,84382.28,0.07
48451,379,buy,84892.67,0.13
48452,778,buy,84401.31,0.21
48453,155,sell,84942.54,0.06
48454,684,sell,85187.57,4.53
48455,114,sell,85049.38,0.68
48456,138,buy,84724.01,0.46
48457,445,sell,84918.81,0.09
48458,237,buy,84808.26,0.23
48459,667,buy,84827.24,7.17
48460,314,sell,84872.43,0.00
48461,295,buy,85191.89,0.06
48462,293,buy,85429.00,0.07
48463,729,sell,85075.58,0.18
48464,812,buy,85111.46,0.01
48465,882,buy,84871.55,0.11
48466,636,buy,85059.15,0.35
48467,12,sell,85627.99,0.48
48468,690,sell,85469.08,0.05
48469,815,buy,84880.14,0.17
48470,856,buy,84723.71,0.14
48471,204,sell,84782.63,0.26
48472,663,buy,84918.49,0.01
48473,653,sell,85008.12,0.04
48474,68,sell,85227.75,0.02
48475,829,buy,85005.88,1.79
48476,90,buy,85143.15,0.13
48477,875,buy,84837.89,0.03
48478,856,buy,85025.64,0.13
48479,630,buy,84421.35,0.31
48480,725,sell,85008.21,0.02
48481,524,sell,85141.00,0.03
48482,343,buy,84738.92,0.04
48483,565,sell,84499.74,0.23
48484,354,sell,85034.61,0.01
48485,896,sell,85048.71,0.17
48486,559,sell,84744.18,1.05
48487,680,sell,85475.39,0.14
48488,251,sell,85797.48,0.14
48489,250,sell,84854.55,0.04
48490,11,sell,85105.89,0.08
48491,929,sell,84709.78,0.01
48492,474,buy,84756.41,0.02
48493,685,sell,85835.92,0.15
48494,817,sell,85765.04,0.09
48495,738,buy,84832.84,0.04
48496,386,sell,85081.10,0.58
48497,128,buy,83977.95,0.05
48498,387,buy,85455.27,0.01
48499,89,buy,84951.03,0.28
48500,20,sell,84805.37,0.08
48501,518,sell,85387.26,0.24
48502,99,sell,84890.53,0.02
48503,835,buy,84909.46,0.05
48504,678,sell,85025.47,2.18
48505,206,sell,85023.83,0.71
48506,834,buy,84673.96,0.24
48507,646,buy,85667.99,0.08
48508,580,sell,84741.07,0.02
48509,329,buy,84773.73,0.83
48510,997,buy,84417.33,0.41
48511,854,buy,83942.15,0.99
48512,772,buy,85187.90,0.04
48513,562,sell,85400.35,2.13
48514,371,sell,84819.61,0.22
48515,487,buy,84664.24,0.48
48516,997,buy,85152.05,0.01
48517,782,sell,85142.78,0.81
48518,877,buy,84769.92,0.11
48519,315,buy,84886.04,0.01
48520,450,sell,84907.37,0.01
48521,479,buy,84909.75,0.09
48522,121,buy,84744.60,0.03
48523,731,sell,85491.70,0.02
48524,34,buy,85038.76,0.01
48525,237,sell,85031.87,0.17
48526,55,buy,84391.88,0.18
48527,923,sell,85013.64,0.08
48528,776,buy,84659.73,0.35
48529,30,buy,84774.33,0.04
48530,327,buy,84901.66,0.22
48531,724,sell,85175.13,0.27
48532,804,sell,85329.78,0.22
48533,234,sell,84705.42,0.04
48534,736,sell,85034.06,0.15
48535,405,buy,84765.67,0.06
48536,454,sell,85228.66,0.11
48537,176,buy,84899.41,1.09
48538,117,sell,85106.57,0.03
48539,59,sell,85097.86,0.17
48540,146,sell,85208.02,0.01
48541,159,sell,85011.43,0.01
48542,192,buy,84494.51,0.18
48543,975,sell,85093.36,1.05
48544,18,sell,85053.81,0.14
48545,788,buy,85035.57,0.02
48546,244,buy,84742.66,0.01
48547,643,buy,85101.10,0.22
48548,722,sell,84667.32,0.85
48549,150,sell,84919.45,0.20
48550,962,buy,84761.46,0.03
48551,98,buy,84781.56,0.05
48552,816,sell,85087.49,0.13
48553,202,buy,84627.88,0.02
48554,337,buy,84278.92,0.02
48555,259,buy,84880.58,0.11
48556,43,buy,84947.04,0.10
48557,957,buy,84862.84,0.02
48558,473,sell,84802.24,0.87
48559,520,sell,85208.02,0.00
48560,91,buy,85050.69,0.03
48561,167,sell,84978.58,0.00
48562,131,sell,85000.79,0.18
48563,646,sell,85037.74,0.00
48564,624,sell,85103.04,0.09
48565,419,buy,84445.68,0.85
48566,563,buy,84810.36,0.01
48567,337,sell,85143.48,0.21
48568,134,buy,84323.60,0.00
48569,64,buy,85112.76,0.01
48570,983,buy,84810.34,0.05
48571,747,buy,84882.26,0.01
48572,186,buy,85200.22,0.12
48573,467,sell,85028.34,3.29
48574,358,buy,85112.48,0.01
48575,153,sell,84380.49,0.07
48576,849,sell,85007.73,0.17
48577,490,buy,84639.44,2.27
48578,182,buy,84609.30,0.17
48579,837,sell,84847.61,0.01
48580,423,buy,84807.85,0.17
48581,98,sell,85368.32,0.08
48582,625,sell,84763.55,0.14
48583,239,buy,85169.74,0.58
48584,669,buy,84806.29,0.25
48585,994,sell,85054.99,0.03
48586,808,sell,84780.28,0.06
48587,507,buy,84851.95,0.04
48588,560,buy,85081.49,0.16
48589,278,sell,85152.17,0.14
48590,269,buy,85046.51,0.45
48591,497,sell,85114.72,0.09
48592,905,buy,85089.97,0.29
48593,500,sell,84612.88,0.29
48594,933,sell,85168.51,0.45
48595,747,buy,84916.21,0.19
48596,148,sell,84629.92,0.23
48597,557,sell,85181.82,0.05
48598,236,buy,84340.33,0.38
48599,425,sell,85249.42,0.18
48600,398,buy,84563.26,0.55
48601,833,buy,84862.57,0.04
48602,346,sell,85057.70,0.12
48603,370,sell,84528.84,0.23
48604,821,buy,84752.55,0.02
48605,847,buy,84668.63,0.09
48606,382,sell,85106.84,0.43
48607,758,buy,84809.42,0.39
48608,680,sell,85279.35,0.11
48609,650,sell,84928.68,0.02
48610,280,buy,84766.25,0.06
48611,388,buy,84736.28,0.12
48612,718,buy,85023.13,0.11
48613,143,sell,86082.45,0.79
48614,307,buy,84903.47,0.70
48615,455,sell,84926.60,0.08
48616,724,buy,84707.27,0.06
48617,322,sell,85084.60,0.13
48618,331,sell,84898.56,0.06
48619,957,buy,84345.00,0.02
48620,690,buy,84631.48,0.40
48621,289,sell,85068.68,0.00
48622,399,sell,85437.97,0.01
48623,388,buy,85022.68,0.73
48624,304,buy,84664.73,1.93
48625,126,sell,85036.08,0.01
48626,436,sell,85066.37,0.24
48627,512,buy,84967.35,0.08
48628,962,buy,84963.47,0.22
48629,373,buy,84996.82,0.07
48630,323,sell,85040.70,0.02
48631,116,sell,85059.82,0.01
48632,297,buy,84558.41,1.57
48633,578,buy,84771.13,0.06
48634,196,buy,85077.62,0.03
48635,178,sell,85054.79,0.65
48636,113,sell,84927.32,0.02
48637,2,buy,84798.55,0.06
48638,596,sell,85089.86,1.13
48639,531,buy,84765.64,0.23
48640,192,sell,84939.28,0.09
48641,345,buy,84769.59,0.01
48642,436,sell,84841.45,0.27
48643,140,buy,84332.45,0.07
48644,429,sell,85341.19,0.03
48645,821,buy,84469.86,0.05
48646,204,sell,85226.26,0.03
48647,909,sell,85714.59,0.00
48648,778,buy,84987.79,0.23
48649,844,sell,85428.25,0.27
48650,89,sell,84919.86,0.03
48651,650,sell,84573.17,0.02
48652,62,sell,85063.04,0.27
48653,938,buy,84752.64,0.31
48654,335,sell,85338.42,0.60
48655,472,sell,85047.23,0.17
48656,116,buy,84704.06,0.03
48657,602,sell,84997.76,0.02
48658,285,buy,84713.38,0.38
48659,822,sell,85059.71,0.04
48660,777,sell,84841.32,0.02
48661,136,sell,85006.43,0.02
48662,119,sell,84894.67,0.41
48663,913,buy,84802.62,0.10
48664,687,sell,84853.92,0.11
48665,542,sell,84909.12,0.24
48666,800,sell,86020.56,1.58
48667,119,buy,84991.44,0.01
48668,127,buy,84420.50,0.02
48669,603,buy,84888.24,0.27
48670,365,sell,85011.89,1.65
48671,480,buy,84826.05,0.27
48672,483,sell,84913.84,0.01
48673,334,sell,84881.40,0.14
48674,734,buy,85535.39,0.36
48675,928,sell,85578.99,0.01
48676,620,buy,84498.64,0.35
48677,718,sell,85165.89,0.01
48678,530,sell,84741.67,0.10
48679,583,buy,84890.19,0.00
48680,377,sell,84861.02,0.23
48681,984,buy,84850.29,0.10
48682,44,sell,85005.85,0.43
48683,90,sell,85210.02,0.06
48684,820,sell,85152.34,0.05
48685,105,sell,85101.09,0.00
48686,726,buy,84150.83,0.00
48687,404,buy,85134.64,0.92
48688,162,sell,85291.88,0.05
48689,285,sell,85671.85,0.02
48690,196,buy,85032.46,0.06
48691,859,buy,84744.23,0.41
48692,412,sell,84983.61,0.19
48693,124,sell,85136.30,0.03
48694,981,sell,85114.97,0.03
48695,522,buy,84835.94,0.15
48696,511,sell,85641.59,0.04
48697,361,buy,84882.79,0.04
48698,391,sell,85026.25,0.03
48699,209,sell,85287.32,1.69
48700,957,sell,84881.95,0.02
48701,563,buy,84961.60,0.00
48702,447,buy,84236.32,0.15
48703,866,sell,85446.36,0.13
48704,912,sell,85075.62,0.66
48705,324,sell,84898.42,0.62
48706,553,buy,84383.78,0.06
48707,847,buy,84884.87,1.18
48708,200,buy,84748.04,0.06
48709,35,sell,85165.49,0.13
48710,736,buy,84997.06,1.66
48711,583,sell,85008.41,0.05
48712,351,buy,85011.87,0.63
48713,652,buy,84825.98,0.01
48714,528,buy,84660.80,0.04
48715,52,buy,84808.92,0.41
48716,938,sell,85084.01,0.81
48717,97,sell,84978.06,0.00
48718,29,buy,85275.18,0.02
48719,845,buy,85051.31,0.13
48720,33,buy,84912.13,0.03
48721,567,sell,85130.88,0.48
48722,234,buy,84916.84,0.63
48723,941,buy,84382.18,0.01
48724,374,buy,84467.64,0.08
48725,371,buy,84464.01,0.10
48726,733,sell,85123.90,0.27
48727,479,sell,84809.10,0.01
48728,221,buy,84678.13,0.08
48729,604,buy,85028.33,0.02
48730,259,sell,85288.07,0.89
48731,784,buy,84857.76,1.04
48732,398,buy,84399.10,0.64
48733,749,sell,85175.13,0.08
48734,957,buy,84953.46,0.12
48735,69,sell,85185.56,0.04
48736,315,sell,85086.01,0.02
48737,814,sell,85172.73,1.10
48738,701,buy,84808.54,0.82
48739,231,sell,85012.74,0.01
48740,11,sell,85444.10,0.61
48741,565,buy,85217.79,1.01
48742,232,sell,84882.79,0.13
48743,958,buy,84829.39,0.00
48744,173,buy,84861.19,0.15
48745,118,buy,83509.68,0.03
48746,800,sell,84821.03,0.13
48747,987,buy,84911.13,10.00
48748,509,sell,85219.73,0.07
