phase,command,order_id,symbol,price,size,action,order_type,uid
BENCHMARK,MOVE_ORDER,1213,40000,34387,0,BID,null,766
BENCHMARK,MOVE_ORDER,239,40000,34760,0,ASK,null,693
BENCHMARK,REDUCE_ORDER,654,40000,0,1,ASK,null,346
BENCHMARK,MOVE_ORDER,1016,40000,34690,0,ASK,null,848
BENCHMARK,MOVE_ORDER,462,40000,34341,0,BID,null,373
BENCHMARK,MOVE_ORDER,68,40000,34427,0,ASK,null,918
BENCHMARK,MOVE_ORDER,877,40000,34037,0,BID,null,96
BENCHMARK,MOVE_ORDER,862,40000,34361,0,BID,null,218
BENCHMARK,MOVE_ORDER,1260,40000,34378,0,BID,null,403
BENCHMARK,MOVE_ORDER,1104,40000,34097,0,BID,null,261
BENCHMARK,MOVE_ORDER,844,40000,34473,0,ASK,null,594
BENCHMARK,MOVE_ORDER,889,40000,34435,0,ASK,null,588
BENCHMARK,MOVE_ORDER,737,40000,34167,0,BID,null,748
BENCHMARK,PLACE_ORDER,1854,40000,25795,1,ASK,IOC,29
BENCHMARK,MOVE_ORDER,766,40000,34333,0,BID,null,905
BENCHMARK,MOVE_ORDER,1272,40000,34379,0,BID,null,870
BENCHMARK,MOVE_ORDER,806,40000,34247,0,BID,null,535
BENCHMARK,MOVE_ORDER,845,40000,34298,0,BID,null,489
BENCHMARK,MOVE_ORDER,213,40000,34411,0,ASK,null,969
BENCHMARK,MOVE_ORDER,1003,40000,34346,0,BID,null,310
BENCHMARK,MOVE_ORDER,116,40000,34384,0,BID,null,789
BENCHMARK,MOVE_ORDER,278,40000,34510,0,ASK,null,728
BENCHMARK,MOVE_ORDER,782,40000,33975,0,BID,null,770
BENCHMARK,MOVE_ORDER,1227,40000,34413,0,ASK,null,609
BENCHMARK,MOVE_ORDER,820,40000,34272,0,BID,null,575
BENCHMARK,MOVE_ORDER,797,40000,34577,0,ASK,null,309
BENCHMARK,MOVE_ORDER,991,40000,34344,0,BID,null,178
BENCHMARK,MOVE_ORDER,1072,40000,34381,0,BID,null,403
BENCHMARK,PLACE_ORDER,1855,40000,42985,21,BID,IOC,363
BENCHMARK,MOVE_ORDER,778,40000,34463,0,ASK,null,997
BENCHMARK,MOVE_ORDER,485,40000,34363,0,BID,null,859
BENCHMARK,MOVE_ORDER,508,40000,34442,0,ASK,null,737
BENCHMARK,MOVE_ORDER,1143,40000,34228,0,BID,null,832
BENCHMARK,MOVE_ORDER,1275,40000,34939,0,ASK,null,944
BENCHMARK,MOVE_ORDER,828,40000,34327,0,BID,null,606
BENCHMARK,MOVE_ORDER,956,40000,34677,0,ASK,null,369
BENCHMARK,MOVE_ORDER,74,40000,34481,0,ASK,null,383
BENCHMARK,MOVE_ORDER,1132,40000,34436,0,ASK,null,586
BENCHMARK,MOVE_ORDER,1090,40000,34263,0,BID,null,911
BENCHMARK,MOVE_ORDER,710,40000,34361,0,BID,null,247
BENCHMARK,MOVE_ORDER,588,40000,34509,0,ASK,null,577
BENCHMARK,MOVE_ORDER,342,40000,34751,0,ASK,null,824
BENCHMARK,MOVE_ORDER,1215,40000,34460,0,ASK,null,680
BENCHMARK,MOVE_ORDER,511,40000,34361,0,BID,null,866
BENCHMARK,MOVE_ORDER,263,40000,34375,0,BID,null,844
BENCHMARK,MOVE_ORDER,1070,40000,34382,0,BID,null,332
BENCHMARK,MOVE_ORDER,964,40000,34371,0,BID,null,74
BENCHMARK,MOVE_ORDER,1214,40000,34326,0,BID,null,788
BENCHMARK,MOVE_ORDER,508,40000,34441,0,ASK,null,737
BENCHMARK,MOVE_ORDER,1012,40000,34476,0,ASK,null,386
BENCHMARK,PLACE_ORDER,1856,40000,42985,33,BID,IOC,973
BENCHMARK,PLACE_ORDER,1857,40000,42985,1,BID,IOC,759
BENCHMARK,MOVE_ORDER,12,40000,34044,0,BID,null,779
BENCHMARK,MOVE_ORDER,325,40000,34559,0,ASK,null,73
BENCHMARK,PLACE_ORDER,1858,40000,25795,7,ASK,IOC,930
BENCHMARK,MOVE_ORDER,781,40000,34422,0,ASK,null,244
BENCHMARK,MOVE_ORDER,687,40000,34463,0,ASK,null,67
BENCHMARK,MOVE_ORDER,473,40000,34506,0,ASK,null,463
BENCHMARK,MOVE_ORDER,832,40000,34254,0,BID,null,865
BENCHMARK,MOVE_ORDER,628,40000,34223,0,BID,null,610
BENCHMARK,MOVE_ORDER,314,40000,34323,0,BID,null,444
BENCHMARK,MOVE_ORDER,460,40000,34485,0,ASK,null,735
BENCHMARK,REDUCE_ORDER,950,40000,0,12,ASK,null,264
BENCHMARK,MOVE_ORDER,1022,40000,34391,0,BID,null,704
BENCHMARK,MOVE_ORDER,197,40000,35206,0,ASK,null,859
BENCHMARK,MOVE_ORDER,548,40000,34390,0,BID,null,467
BENCHMARK,PLACE_ORDER,1859,40000,42985,1,BID,IOC,657
BENCHMARK,MOVE_ORDER,989,40000,34555,0,ASK,null,926
BENCHMARK,PLACE_ORDER,1860,40000,25795,1,ASK,IOC,304
BENCHMARK,MOVE_ORDER,107,40000,34386,0,BID,null,362
BENCHMARK,MOVE_ORDER,1108,40000,34419,0,ASK,null,322
BENCHMARK,MOVE_ORDER,1125,40000,34038,0,BID,null,660
BENCHMARK,MOVE_ORDER,1277,40000,34399,0,ASK,null,955
BENCHMARK,MOVE_ORDER,1187,40000,34395,0,ASK,null,79
BENCHMARK,MOVE_ORDER,227,40000,34428,0,ASK,null,313
BENCHMARK,MOVE_ORDER,1223,40000,34567,0,ASK,null,875
BENCHMARK,MOVE_ORDER,1208,40000,34420,0,ASK,null,176
BENCHMARK,MOVE_ORDER,388,40000,33886,0,BID,null,147
BENCHMARK,MOVE_ORDER,1178,40000,34281,0,BID,null,375
BENCHMARK,MOVE_ORDER,803,40000,34417,0,ASK,null,645
BENCHMARK,MOVE_ORDER,818,40000,34488,0,ASK,null,347
BENCHMARK,MOVE_ORDER,284,40000,34395,0,ASK,null,682
BENCHMARK,MOVE_ORDER,987,40000,33742,0,BID,null,938
BENCHMARK,MOVE_ORDER,1243,40000,34373,0,BID,null,932
BENCHMARK,CANCEL_ORDER,922,40000,0,0,BID,null,195
BENCHMARK,MOVE_ORDER,1144,40000,34346,0,BID,null,184
BENCHMARK,MOVE_ORDER,1154,40000,34386,0,BID,null,570
BENCHMARK,MOVE_ORDER,49,40000,34536,0,ASK,null,76
BENCHMARK,MOVE_ORDER,1131,40000,34181,0,BID,null,422
BENCHMARK,MOVE_ORDER,369,40000,33663,0,BID,null,187
BENCHMARK,MOVE_ORDER,485,40000,34364,0,BID,null,859
BENCHMARK,MOVE_ORDER,1252,40000,34045,0,BID,null,462
BENCHMARK,MOVE_ORDER,35,40000,34443,0,ASK,null,754
BENCHMARK,MOVE_ORDER,577,40000,34764,0,ASK,null,674
BENCHMARK,MOVE_ORDER,984,40000,34405,0,ASK,null,682
BENCHMARK,MOVE_ORDER,1137,40000,34445,0,ASK,null,28
BENCHMARK,MOVE_ORDER,1136,40000,34411,0,ASK,null,906
BENCHMARK,MOVE_ORDER,364,40000,34397,0,ASK,null,641
BENCHMARK,MOVE_ORDER,1080,40000,34343,0,BID,null,432
BENCHMARK,MOVE_ORDER,1066,40000,34369,0,BID,null,262
BENCHMARK,MOVE_ORDER,1224,40000,34378,0,BID,null,849
BENCHMARK,MOVE_ORDER,915,40000,34414,0,ASK,null,63
BENCHMARK,MOVE_ORDER,462,40000,34342,0,BID,null,373
BENCHMARK,MOVE_ORDER,574,40000,34532,0,ASK,null,630
BENCHMARK,MOVE_ORDER,801,40000,34197,0,BID,null,462
BENCHMARK,MOVE_ORDER,1129,40000,34343,0,BID,null,781
BENCHMARK,MOVE_ORDER,186,40000,33791,0,BID,null,370
BENCHMARK,MOVE_ORDER,1092,40000,34471,0,ASK,null,702
BENCHMARK,MOVE_ORDER,657,40000,34537,0,ASK,null,572
BENCHMARK,MOVE_ORDER,1252,40000,34049,0,BID,null,462
BENCHMARK,MOVE_ORDER,936,40000,34392,0,ASK,null,373
BENCHMARK,MOVE_ORDER,818,40000,34487,0,ASK,null,347
BENCHMARK,MOVE_ORDER,462,40000,34343,0,BID,null,373
BENCHMARK,MOVE_ORDER,962,40000,35125,0,ASK,null,495
BENCHMARK,MOVE_ORDER,631,40000,34441,0,ASK,null,837
BENCHMARK,MOVE_ORDER,1072,40000,34382,0,BID,null,403
BENCHMARK,MOVE_ORDER,284,40000,34394,0,ASK,null,682
BENCHMARK,MOVE_ORDER,849,40000,34594,0,ASK,null,915
BENCHMARK,MOVE_ORDER,423,40000,34522,0,ASK,null,985
BENCHMARK,MOVE_ORDER,460,40000,34484,0,ASK,null,735
BENCHMARK,MOVE_ORDER,207,40000,34066,0,BID,null,643
BENCHMARK,PLACE_ORDER,1861,40000,25795,1,ASK,IOC,159
BENCHMARK,MOVE_ORDER,481,40000,34791,0,ASK,null,864
BENCHMARK,MOVE_ORDER,676,40000,34390,0,BID,null,144
BENCHMARK,PLACE_ORDER,1862,40000,25795,1,ASK,IOC,628
BENCHMARK,MOVE_ORDER,1061,40000,34486,0,ASK,null,75
BENCHMARK,MOVE_ORDER,1184,40000,34410,0,ASK,null,105
BENCHMARK,MOVE_ORDER,101,40000,34488,0,ASK,null,148
BENCHMARK,MOVE_ORDER,1076,40000,34412,0,ASK,null,364
BENCHMARK,MOVE_ORDER,1258,40000,34219,0,BID,null,400
BENCHMARK,MOVE_ORDER,384,40000,34401,0,ASK,null,921
BENCHMARK,MOVE_ORDER,805,40000,34655,0,ASK,null,834
BENCHMARK,MOVE_ORDER,820,40000,34274,0,BID,null,575
BENCHMARK,MOVE_ORDER,1065,40000,34611,0,ASK,null,713
BENCHMARK,MOVE_ORDER,278,40000,34508,0,ASK,null,728
BENCHMARK,MOVE_ORDER,1257,40000,34479,0,ASK,null,351
BENCHMARK,MOVE_ORDER,385,40000,34095,0,BID,null,267
BENCHMARK,MOVE_ORDER,1245,40000,34372,0,BID,null,610
BENCHMARK,PLACE_ORDER,1863,40000,42985,1,BID,IOC,622
BENCHMARK,MOVE_ORDER,844,40000,34472,0,ASK,null,594
BENCHMARK,MOVE_ORDER,1263,40000,34324,0,BID,null,626
BENCHMARK,MOVE_ORDER,1129,40000,34344,0,BID,null,781
BENCHMARK,MOVE_ORDER,877,40000,34041,0,BID,null,96
BENCHMARK,MOVE_ORDER,725,40000,34389,0,BID,null,368
BENCHMARK,MOVE_ORDER,877,40000,34045,0,BID,null,96
BENCHMARK,MOVE_ORDER,820,40000,34276,0,BID,null,575
BENCHMARK,MOVE_ORDER,177,40000,34043,0,BID,null,550
BENCHMARK,MOVE_ORDER,1160,40000,34134,0,BID,null,887
BENCHMARK,MOVE_ORDER,1096,40000,34337,0,BID,null,610
BENCHMARK,MOVE_ORDER,31,40000,34202,0,BID,null,810
BENCHMARK,REDUCE_ORDER,63,40000,0,23,ASK,null,564
BENCHMARK,MOVE_ORDER,994,40000,34403,0,ASK,null,760
BENCHMARK,MOVE_ORDER,1085,40000,34392,0,BID,null,746
BENCHMARK,MOVE_ORDER,1073,40000,34423,0,ASK,null,290
BENCHMARK,MOVE_ORDER,349,40000,34624,0,ASK,null,567
BENCHMARK,MOVE_ORDER,954,40000,34154,0,BID,null,69
BENCHMARK,MOVE_ORDER,460,40000,34483,0,ASK,null,735
BENCHMARK,MOVE_ORDER,679,40000,34491,0,ASK,null,485
BENCHMARK,MOVE_ORDER,565,40000,34430,0,ASK,null,614
BENCHMARK,MOVE_ORDER,476,40000,34471,0,ASK,null,969
BENCHMARK,MOVE_ORDER,1281,40000,34474,0,ASK,null,327
BENCHMARK,MOVE_ORDER,1234,40000,34589,0,ASK,null,842
BENCHMARK,MOVE_ORDER,186,40000,33798,0,BID,null,370
BENCHMARK,MOVE_ORDER,589,40000,34390,0,BID,null,777
BENCHMARK,MOVE_ORDER,604,40000,34050,0,BID,null,354
BENCHMARK,MOVE_ORDER,1193,40000,34665,0,ASK,null,869
BENCHMARK,MOVE_ORDER,1162,40000,34360,0,BID,null,556
BENCHMARK,MOVE_ORDER,38,40000,34604,0,ASK,null,979
BENCHMARK,MOVE_ORDER,388,40000,33892,0,BID,null,147
BENCHMARK,MOVE_ORDER,38,40000,34601,0,ASK,null,979
BENCHMARK,MOVE_ORDER,423,40000,34520,0,ASK,null,985
BENCHMARK,MOVE_ORDER,1010,40000,34309,0,BID,null,800
BENCHMARK,REDUCE_ORDER,631,40000,0,2,ASK,null,837
BENCHMARK,MOVE_ORDER,1219,40000,34120,0,BID,null,663
BENCHMARK,MOVE_ORDER,346,40000,34480,0,ASK,null,77
BENCHMARK,MOVE_ORDER,508,40000,34440,0,ASK,null,737
BENCHMARK,MOVE_ORDER,1197,40000,34334,0,BID,null,518
BENCHMARK,MOVE_ORDER,232,40000,34208,0,BID,null,359
BENCHMARK,MOVE_ORDER,792,40000,34237,0,BID,null,919
BENCHMARK,MOVE_ORDER,801,40000,34199,0,BID,null,462
BENCHMARK,MOVE_ORDER,354,40000,34386,0,BID,null,449
BENCHMARK,MOVE_ORDER,90,40000,34470,0,ASK,null,497
BENCHMARK,CANCEL_ORDER,1106,40000,0,0,ASK,null,610
BENCHMARK,MOVE_ORDER,476,40000,34470,0,ASK,null,969
BENCHMARK,MOVE_ORDER,1133,40000,34371,0,BID,null,329
BENCHMARK,MOVE_ORDER,1240,40000,34311,0,BID,null,6
BENCHMARK,MOVE_ORDER,511,40000,34362,0,BID,null,866
BENCHMARK,MOVE_ORDER,1242,40000,34822,0,ASK,null,170
BENCHMARK,MOVE_ORDER,483,40000,34443,0,ASK,null,41
BENCHMARK,MOVE_ORDER,369,40000,33671,0,BID,null,187
BENCHMARK,MOVE_ORDER,916,40000,34145,0,BID,null,86
BENCHMARK,MOVE_ORDER,904,40000,34464,0,ASK,null,340
BENCHMARK,MOVE_ORDER,448,40000,34557,0,ASK,null,173
BENCHMARK,MOVE_ORDER,4,40000,34186,0,BID,null,325
BENCHMARK,MOVE_ORDER,966,40000,34380,0,BID,null,560
BENCHMARK,MOVE_ORDER,733,40000,34447,0,ASK,null,856
BENCHMARK,MOVE_ORDER,1246,40000,34385,0,BID,null,802
BENCHMARK,MOVE_ORDER,1269,40000,34394,0,ASK,null,634
BENCHMARK,MOVE_ORDER,791,40000,34403,0,ASK,null,13
BENCHMARK,MOVE_ORDER,845,40000,34299,0,BID,null,489
BENCHMARK,MOVE_ORDER,292,40000,34323,0,BID,null,683
BENCHMARK,REDUCE_ORDER,1017,40000,0,1,BID,null,399
BENCHMARK,CANCEL_ORDER,784,40000,0,0,ASK,null,319
BENCHMARK,MOVE_ORDER,1177,40000,34394,0,ASK,null,217
BENCHMARK,MOVE_ORDER,1242,40000,34817,0,ASK,null,170
BENCHMARK,MOVE_ORDER,1181,40000,34372,0,BID,null,602
BENCHMARK,MOVE_ORDER,1114,40000,34384,0,BID,null,810
BENCHMARK,MOVE_ORDER,1210,40000,34460,0,ASK,null,762
BENCHMARK,MOVE_ORDER,581,40000,34497,0,ASK,null,992
BENCHMARK,MOVE_ORDER,804,40000,34576,0,ASK,null,955
BENCHMARK,MOVE_ORDER,1133,40000,34372,0,BID,null,329
BENCHMARK,MOVE_ORDER,1107,40000,34367,0,BID,null,247
BENCHMARK,MOVE_ORDER,1020,40000,34159,0,BID,null,907
BENCHMARK,MOVE_ORDER,453,40000,34323,0,BID,null,617
BENCHMARK,MOVE_ORDER,823,40000,34426,0,ASK,null,122
BENCHMARK,MOVE_ORDER,1140,40000,34396,0,ASK,null,457
BENCHMARK,MOVE_ORDER,1090,40000,34265,0,BID,null,911
BENCHMARK,MOVE_ORDER,1070,40000,34383,0,BID,null,332
BENCHMARK,MOVE_ORDER,501,40000,35070,0,ASK,null,366
BENCHMARK,MOVE_ORDER,679,40000,34490,0,ASK,null,485
BENCHMARK,MOVE_ORDER,346,40000,34479,0,ASK,null,77
BENCHMARK,MOVE_ORDER,1228,40000,33936,0,BID,null,144
BENCHMARK,MOVE_ORDER,870,40000,33910,0,BID,null,438
BENCHMARK,MOVE_ORDER,1240,40000,34312,0,BID,null,6
BENCHMARK,MOVE_ORDER,986,40000,34101,0,BID,null,956
BENCHMARK,MOVE_ORDER,980,40000,34449,0,ASK,null,158
BENCHMARK,MOVE_ORDER,878,40000,34535,0,ASK,null,96
BENCHMARK,MOVE_ORDER,1271,40000,34472,0,ASK,null,936
BENCHMARK,MOVE_ORDER,991,40000,34345,0,BID,null,178
BENCHMARK,MOVE_ORDER,810,40000,34813,0,ASK,null,837
BENCHMARK,MOVE_ORDER,889,40000,34434,0,ASK,null,588
BENCHMARK,MOVE_ORDER,314,40000,34324,0,BID,null,444
BENCHMARK,MOVE_ORDER,964,40000,34372,0,BID,null,74
BENCHMARK,MOVE_ORDER,369,40000,33679,0,BID,null,187
BENCHMARK,MOVE_ORDER,954,40000,34157,0,BID,null,69
BENCHMARK,MOVE_ORDER,849,40000,34591,0,ASK,null,915
BENCHMARK,MOVE_ORDER,385,40000,34098,0,BID,null,267
BENCHMARK,MOVE_ORDER,23,40000,34541,0,ASK,null,926
BENCHMARK,MOVE_ORDER,1242,40000,34812,0,ASK,null,170
BENCHMARK,MOVE_ORDER,10,40000,34941,0,ASK,null,414
BENCHMARK,MOVE_ORDER,563,40000,34414,0,ASK,null,746
BENCHMARK,MOVE_ORDER,126,40000,34416,0,ASK,null,286
BENCHMARK,MOVE_ORDER,1104,40000,34100,0,BID,null,261
BENCHMARK,MOVE_ORDER,1062,40000,34391,0,BID,null,752
BENCHMARK,MOVE_ORDER,1109,40000,34270,0,BID,null,989
BENCHMARK,MOVE_ORDER,1057,40000,34472,0,ASK,null,548
BENCHMARK,MOVE_ORDER,400,40000,33744,0,BID,null,639
BENCHMARK,MOVE_ORDER,794,40000,34404,0,ASK,null,831
BENCHMARK,MOVE_ORDER,1206,40000,34311,0,BID,null,195
BENCHMARK,REDUCE_ORDER,887,40000,0,1,ASK,null,535
BENCHMARK,MOVE_ORDER,1231,40000,34397,0,ASK,null,626
BENCHMARK,PLACE_ORDER,1864,40000,42985,101,BID,IOC,77
BENCHMARK,MOVE_ORDER,400,40000,33751,0,BID,null,639
BENCHMARK,MOVE_ORDER,4,40000,34189,0,BID,null,325
BENCHMARK,MOVE_ORDER,999,40000,34542,0,ASK,null,731
BENCHMARK,MOVE_ORDER,1150,40000,34389,0,BID,null,977
BENCHMARK,MOVE_ORDER,1054,40000,34277,0,BID,null,821
BENCHMARK,MOVE_ORDER,1053,40000,34430,0,ASK,null,187
BENCHMARK,MOVE_ORDER,713,40000,33848,0,BID,null,502
BENCHMARK,MOVE_ORDER,1087,40000,34395,0,ASK,null,933
BENCHMARK,REDUCE_ORDER,1070,40000,0,7,BID,null,332
BENCHMARK,MOVE_ORDER,465,40000,34254,0,BID,null,920
BENCHMARK,MOVE_ORDER,55,40000,34496,0,ASK,null,911
BENCHMARK,MOVE_ORDER,657,40000,34535,0,ASK,null,572
BENCHMARK,MOVE_ORDER,1000,40000,34273,0,BID,null,223
BENCHMARK,MOVE_ORDER,1116,40000,34228,0,BID,null,393
BENCHMARK,MOVE_ORDER,1125,40000,34042,0,BID,null,660
BENCHMARK,MOVE_ORDER,126,40000,34415,0,ASK,null,286
BENCHMARK,MOVE_ORDER,1066,40000,34370,0,BID,null,262
BENCHMARK,MOVE_ORDER,823,40000,34425,0,ASK,null,122
BENCHMARK,MOVE_ORDER,1011,40000,33561,0,BID,null,412
BENCHMARK,MOVE_ORDER,1199,40000,34369,0,BID,null,903
BENCHMARK,MOVE_ORDER,23,40000,34539,0,ASK,null,926
BENCHMARK,PLACE_ORDER,1865,40000,25795,21,ASK,IOC,939
BENCHMARK,MOVE_ORDER,1114,40000,34385,0,BID,null,810
BENCHMARK,MOVE_ORDER,1083,40000,34373,0,BID,null,244
BENCHMARK,MOVE_ORDER,987,40000,33749,0,BID,null,938
BENCHMARK,CANCEL_ORDER,654,40000,0,0,ASK,null,346
BENCHMARK,MOVE_ORDER,10,40000,34935,0,ASK,null,414
BENCHMARK,MOVE_ORDER,1246,40000,34386,0,BID,null,802
BENCHMARK,MOVE_ORDER,465,40000,34256,0,BID,null,920
BENCHMARK,MOVE_ORDER,360,40000,34640,0,ASK,null,845
BENCHMARK,MOVE_ORDER,649,40000,34393,0,ASK,null,352
BENCHMARK,MOVE_ORDER,1286,40000,35124,0,ASK,null,731
BENCHMARK,CANCEL_ORDER,966,40000,0,0,BID,null,560
BENCHMARK,MOVE_ORDER,632,40000,34397,0,ASK,null,304
BENCHMARK,MOVE_ORDER,715,40000,34389,0,BID,null,816
BENCHMARK,MOVE_ORDER,126,40000,34414,0,ASK,null,286
BENCHMARK,MOVE_ORDER,806,40000,34249,0,BID,null,535
BENCHMARK,MOVE_ORDER,453,40000,34324,0,BID,null,617
BENCHMARK,PLACE_ORDER,1866,40000,42985,3,BID,IOC,384
BENCHMARK,MOVE_ORDER,171,40000,33815,0,BID,null,641
BENCHMARK,MOVE_ORDER,448,40000,34555,0,ASK,null,173
BENCHMARK,MOVE_ORDER,563,40000,34413,0,ASK,null,746
BENCHMARK,MOVE_ORDER,609,40000,34366,0,BID,null,953
BENCHMARK,MOVE_ORDER,1190,40000,34240,0,BID,null,372
BENCHMARK,MOVE_ORDER,825,40000,34307,0,BID,null,42
BENCHMARK,MOVE_ORDER,528,40000,34636,0,ASK,null,277
BENCHMARK,MOVE_ORDER,1277,40000,34398,0,ASK,null,955
BENCHMARK,MOVE_ORDER,884,40000,34311,0,BID,null,967
BENCHMARK,MOVE_ORDER,1098,40000,34352,0,BID,null,388
BENCHMARK,MOVE_ORDER,1133,40000,34373,0,BID,null,329
BENCHMARK,MOVE_ORDER,803,40000,34416,0,ASK,null,645
BENCHMARK,MOVE_ORDER,929,40000,34781,0,ASK,null,300
BENCHMARK,MOVE_ORDER,843,40000,34464,0,ASK,null,547
BENCHMARK,MOVE_ORDER,207,40000,34070,0,BID,null,643
BENCHMARK,MOVE_ORDER,286,40000,34099,0,BID,null,942
BENCHMARK,MOVE_ORDER,979,40000,34407,0,ASK,null,449
BENCHMARK,MOVE_ORDER,798,40000,34245,0,BID,null,515
BENCHMARK,MOVE_ORDER,1102,40000,34646,0,ASK,null,109
BENCHMARK,MOVE_ORDER,101,40000,34487,0,ASK,null,148
BENCHMARK,CANCEL_ORDER,978,40000,0,0,BID,null,539
BENCHMARK,MOVE_ORDER,1259,40000,34147,0,BID,null,755
BENCHMARK,MOVE_ORDER,1010,40000,34310,0,BID,null,800
BENCHMARK,REDUCE_ORDER,1219,40000,0,18,BID,null,663
BENCHMARK,MOVE_ORDER,917,40000,33917,0,BID,null,904
BENCHMARK,MOVE_ORDER,38,40000,34598,0,ASK,null,979
BENCHMARK,MOVE_ORDER,849,40000,34589,0,ASK,null,915
BENCHMARK,MOVE_ORDER,1241,40000,34448,0,ASK,null,175
BENCHMARK,MOVE_ORDER,855,40000,34461,0,ASK,null,672
BENCHMARK,MOVE_ORDER,68,40000,34426,0,ASK,null,918
BENCHMARK,MOVE_ORDER,1022,40000,34392,0,BID,null,704
BENCHMARK,MOVE_ORDER,1065,40000,34608,0,ASK,null,713
BENCHMARK,PLACE_ORDER,1867,40000,25795,25,ASK,IOC,416
BENCHMARK,MOVE_ORDER,1072,40000,34383,0,BID,null,403
BENCHMARK,MOVE_ORDER,801,40000,34201,0,BID,null,462
BENCHMARK,MOVE_ORDER,609,40000,34367,0,BID,null,953
BENCHMARK,MOVE_ORDER,609,40000,34368,0,BID,null,953
BENCHMARK,PLACE_ORDER,1868,40000,42985,1,BID,IOC,751
BENCHMARK,MOVE_ORDER,738,40000,34395,0,ASK,null,427
BENCHMARK,CANCEL_ORDER,502,40000,0,0,ASK,null,689
BENCHMARK,MOVE_ORDER,708,40000,34290,0,BID,null,55
BENCHMARK,MOVE_ORDER,460,40000,34482,0,ASK,null,735
BENCHMARK,MOVE_ORDER,617,40000,34428,0,ASK,null,541
BENCHMARK,MOVE_ORDER,1176,40000,34511,0,ASK,null,263
BENCHMARK,MOVE_ORDER,897,40000,34476,0,ASK,null,274
BENCHMARK,MOVE_ORDER,1199,40000,34370,0,BID,null,903
BENCHMARK,MOVE_ORDER,1003,40000,34347,0,BID,null,310
BENCHMARK,MOVE_ORDER,678,40000,34833,0,ASK,null,866
BENCHMARK,MOVE_ORDER,1097,40000,33889,0,BID,null,415
BENCHMARK,REDUCE_ORDER,1272,40000,0,1,BID,null,870
BENCHMARK,CANCEL_ORDER,1070,40000,0,0,BID,null,332
BENCHMARK,REDUCE_ORDER,1270,40000,0,9,BID,null,562
BENCHMARK,MOVE_ORDER,138,40000,34345,0,BID,null,985
BENCHMARK,MOVE_ORDER,481,40000,34787,0,ASK,null,864
BENCHMARK,MOVE_ORDER,580,40000,34329,0,BID,null,576
BENCHMARK,MOVE_ORDER,1146,40000,34376,0,BID,null,639
BENCHMARK,MOVE_ORDER,942,40000,34422,0,ASK,null,723
BENCHMARK,MOVE_ORDER,342,40000,34747,0,ASK,null,824
BENCHMARK,MOVE_ORDER,634,40000,34380,0,BID,null,595
BENCHMARK,MOVE_ORDER,727,40000,34814,0,ASK,null,461
BENCHMARK,MOVE_ORDER,365,40000,34486,0,ASK,null,522
BENCHMARK,MOVE_ORDER,1275,40000,34933,0,ASK,null,944
BENCHMARK,MOVE_ORDER,973,40000,34368,0,BID,null,789
BENCHMARK,MOVE_ORDER,710,40000,34362,0,BID,null,247
BENCHMARK,MOVE_ORDER,1221,40000,34147,0,BID,null,27
BENCHMARK,MOVE_ORDER,477,40000,34532,0,ASK,null,310
BENCHMARK,REDUCE_ORDER,883,40000,0,31,BID,null,496
BENCHMARK,MOVE_ORDER,1254,40000,34383,0,BID,null,729
BENCHMARK,MOVE_ORDER,423,40000,34518,0,ASK,null,985
BENCHMARK,MOVE_ORDER,810,40000,34808,0,ASK,null,837
BENCHMARK,MOVE_ORDER,626,40000,34338,0,BID,null,470
BENCHMARK,MOVE_ORDER,365,40000,34485,0,ASK,null,522
BENCHMARK,MOVE_ORDER,1181,40000,34373,0,BID,null,602
BENCHMARK,MOVE_ORDER,1120,40000,34214,0,BID,null,662
BENCHMARK,MOVE_ORDER,565,40000,34429,0,ASK,null,614
BENCHMARK,MOVE_ORDER,1291,40000,34353,0,BID,null,797
BENCHMARK,MOVE_ORDER,1000,40000,34275,0,BID,null,223
BENCHMARK,MOVE_ORDER,782,40000,33980,0,BID,null,770
BENCHMARK,MOVE_ORDER,1273,40000,34128,0,BID,null,121
BENCHMARK,MOVE_ORDER,1237,40000,34386,0,BID,null,329
BENCHMARK,MOVE_ORDER,319,40000,34414,0,ASK,null,684
BENCHMARK,PLACE_ORDER,1869,40000,42985,21,BID,IOC,943
BENCHMARK,MOVE_ORDER,214,40000,34302,0,BID,null,497
BENCHMARK,MOVE_ORDER,647,40000,34280,0,BID,null,466
BENCHMARK,MOVE_ORDER,293,40000,34390,0,BID,null,426
BENCHMARK,MOVE_ORDER,400,40000,33758,0,BID,null,639
BENCHMARK,MOVE_ORDER,1057,40000,34471,0,ASK,null,548
BENCHMARK,MOVE_ORDER,1258,40000,34221,0,BID,null,400
BENCHMARK,MOVE_ORDER,1057,40000,34470,0,ASK,null,548
BENCHMARK,MOVE_ORDER,1285,40000,34513,0,ASK,null,870
BENCHMARK,MOVE_ORDER,580,40000,34330,0,BID,null,576
BENCHMARK,MOVE_ORDER,604,40000,34054,0,BID,null,354
BENCHMARK,MOVE_ORDER,1177,40000,34393,0,ASK,null,217
BENCHMARK,MOVE_ORDER,1225,40000,34427,0,ASK,null,499
BENCHMARK,MOVE_ORDER,1086,40000,34395,0,ASK,null,914
BENCHMARK,MOVE_ORDER,833,40000,34521,0,ASK,null,677
BENCHMARK,MOVE_ORDER,597,40000,34418,0,ASK,null,124
