event_type,order_id,user_id,seq_id,filled_qty,remaining_qty,price,reason
accepted,42456,603,42456,,,,
filled,42456,603,,5765100,,8496074,
accepted,42457,557,42457,,,,
accepted,42458,39,42458,,,,
accepted,42459,999,42459,,,,
partial_filled,42459,999,,3123100,9986800,,
accepted,42460,680,42460,,,,
filled,42460,680,,29537800,,8489231,
accepted,42461,696,42461,,,,
filled,42461,696,,11630600,,8490763,
accepted,42462,643,42462,,,,
filled,42462,643,,145682200,,8497663,
accepted,42463,212,42463,,,,
accepted,42464,345,42464,,,,
accepted,42465,237,42465,,,,
accepted,42466,79,42466,,,,
filled,42466,79,,2777100,,8498906,
accepted,42467,1,42467,,,,
accepted,42468,861,42468,,,,
accepted,42469,665,42469,,,,
accepted,42470,544,42470,,,,
accepted,42471,808,42471,,,,
filled,42471,808,,2848600,,8489462,
accepted,42472,901,42472,,,,
accepted,42473,605,42473,,,,
filled,42473,605,,4288200,,8489462,
accepted,42474,541,42474,,,,
filled,42474,541,,1508200,,8489462,
accepted,42475,604,42475,,,,
accepted,42476,572,42476,,,,
accepted,42477,139,42477,,,,
accepted,42478,714,42478,,,,
filled,42478,714,,7954400,,8489462,
accepted,42479,108,42479,,,,
accepted,42480,714,42480,,,,
accepted,42481,717,42481,,,,
filled,42481,717,,16416600,,8489462,
accepted,42482,261,42482,,,,
accepted,42483,719,42483,,,,
accepted,42484,568,42484,,,,
accepted,42485,862,42485,,,,
accepted,42486,776,42486,,,,
accepted,42487,66,42487,,,,
accepted,42488,147,42488,,,,
filled,42488,147,,2162800,,8489462,
accepted,42489,117,42489,,,,
filled,42489,117,,902200,,8489462,
accepted,42490,209,42490,,,,
accepted,42491,881,42491,,,,
accepted,42492,878,42492,,,,
filled,42492,878,,122123600,,8498177,
accepted,42493,808,42493,,,,
filled,42493,808,,3794400,,8489091,
accepted,42494,243,42494,,,,
accepted,42495,123,42495,,,,
accepted,42496,299,42496,,,,
accepted,42497,701,42497,,,,
accepted,42498,764,42498,,,,
accepted,42499,115,42499,,,,
accepted,42500,896,42500,,,,
accepted,42501,704,42501,,,,
accepted,42502,767,42502,,,,
accepted,42503,482,42503,,,,
accepted,42504,193,42504,,,,
accepted,42505,225,42505,,,,
accepted,42506,238,42506,,,,
accepted,42507,82,42507,,,,
accepted,42508,987,42508,,,,
accepted,42509,883,42509,,,,
accepted,42510,949,42510,,,,
filled,42510,949,,60413900,,8490968,
accepted,42511,214,42511,,,,
accepted,42512,175,42512,,,,
accepted,42513,226,42513,,,,
accepted,42514,220,42514,,,,
filled,42514,220,,186809300,,8498954,
accepted,42515,912,42515,,,,
accepted,42516,665,42516,,,,
accepted,42517,613,42517,,,,
accepted,42518,554,42518,,,,
accepted,42519,782,42519,,,,
accepted,42520,649,42520,,,,
filled,42520,649,,3799000,,8492913,
accepted,42521,572,42521,,,,
accepted,42522,188,42522,,,,
accepted,42523,463,42523,,,,
accepted,42524,665,42524,,,,
accepted,42525,412,42525,,,,
filled,42525,412,,4884000,,8490124,
accepted,42526,348,42526,,,,
accepted,42527,756,42527,,,,
accepted,42528,387,42528,,,,
accepted,42529,530,42529,,,,
accepted,42530,682,42530,,,,
accepted,42531,173,42531,,,,
accepted,42532,868,42532,,,,
accepted,42533,397,42533,,,,
accepted,42534,893,42534,,,,
accepted,42535,684,42535,,,,
accepted,42536,174,42536,,,,
filled,42536,174,,30497500,,8490124,
accepted,42537,222,42537,,,,
accepted,42538,216,42538,,,,
accepted,42539,566,42539,,,,
filled,42539,566,,2557900,,8490124,
accepted,42540,501,42540,,,,
accepted,42541,674,42541,,,,
accepted,42542,374,42542,,,,
filled,42542,374,,36744200,,8490124,
accepted,42543,945,42543,,,,
filled,42543,945,,2030700,,8490124,
accepted,42544,804,42544,,,,
filled,42544,804,,81426700,,8489864,
accepted,42545,155,42545,,,,
filled,42545,155,,13940700,,8496727,
accepted,42546,538,42546,,,,
accepted,42547,384,42547,,,,
accepted,42548,691,42548,,,,
accepted,42549,221,42549,,,,
filled,42549,221,,10310100,,8488732,
accepted,42550,170,42550,,,,
accepted,42551,798,42551,,,,
accepted,42552,253,42552,,,,
accepted,42553,55,42553,,,,
accepted,42554,858,42554,,,,
filled,42554,858,,9671100,,8495808,
accepted,42555,837,42555,,,,
accepted,42556,674,42556,,,,
accepted,42557,817,42557,,,,
accepted,42558,44,42558,,,,
accepted,42559,789,42559,,,,
accepted,42560,820,42560,,,,
accepted,42561,316,42561,,,,
filled,42561,316,,3595700,,8488592,
accepted,42562,871,42562,,,,
accepted,42563,304,42563,,,,
accepted,42564,99,42564,,,,
filled,42564,99,,5400900,,8488580,
accepted,42565,756,42565,,,,
accepted,42566,597,42566,,,,
accepted,42567,40,42567,,,,
accepted,42568,518,42568,,,,
filled,42568,518,,3297100,,8493584,
accepted,42569,138,42569,,,,
accepted,42570,879,42570,,,,
accepted,42571,553,42571,,,,
accepted,42572,710,42572,,,,
filled,42572,710,,29559300,,8488419,
accepted,42573,769,42573,,,,
accepted,42574,809,42574,,,,
filled,42574,809,,584000,,8496461,
accepted,42575,85,42575,,,,
filled,42575,85,,1152300,,8496461,
accepted,42576,367,42576,,,,
accepted,42577,384,42577,,,,
accepted,42578,869,42578,,,,
accepted,42579,578,42579,,,,
accepted,42580,113,42580,,,,
accepted,42581,309,42581,,,,
accepted,42582,709,42582,,,,
accepted,42583,160,42583,,,,
accepted,42584,876,42584,,,,
accepted,42585,748,42585,,,,
accepted,42586,137,42586,,,,
filled,42586,137,,9657100,,8495105,
accepted,42587,185,42587,,,,
accepted,42588,493,42588,,,,
filled,42588,493,,18210600,,8488043,
accepted,42589,463,42589,,,,
filled,42589,463,,2494600,,8496461,
accepted,42590,611,42590,,,,
accepted,42591,903,42591,,,,
accepted,42592,165,42592,,,,
accepted,42593,116,42593,,,,
accepted,42594,862,42594,,,,
accepted,42595,355,42595,,,,
accepted,42596,243,42596,,,,
accepted,42597,606,42597,,,,
accepted,42598,630,42598,,,,
accepted,42599,474,42599,,,,
accepted,42600,104,42600,,,,
filled,42600,104,,8722500,,8491206,
accepted,42601,387,42601,,,,
filled,42601,387,,5080900,,8488780,
accepted,42602,61,42602,,,,
accepted,42603,277,42603,,,,
accepted,42604,48,42604,,,,
accepted,42605,375,42605,,,,
partial_filled,42605,375,,2249900,27849400,,
accepted,42606,80,42606,,,,
accepted,42607,350,42607,,,,
accepted,42608,109,42608,,,,
accepted,42609,968,42609,,,,
filled,42609,968,,7883600,,8488043,
accepted,42610,678,42610,,,,
filled,42610,678,,1270300,,8491604,
accepted,42611,688,42611,,,,
filled,42611,688,,2221900,,8491604,
accepted,42612,504,42612,,,,
accepted,42613,968,42613,,,,
accepted,42614,62,42614,,,,
accepted,42615,810,42615,,,,
accepted,42616,401,42616,,,,
filled,42616,401,,16303700,,8488043,
accepted,42617,150,42617,,,,
accepted,42618,90,42618,,,,
accepted,42619,684,42619,,,,
accepted,42620,713,42620,,,,
accepted,42621,895,42621,,,,
accepted,42622,952,42622,,,,
accepted,42623,142,42623,,,,
filled,42623,142,,35300300,,8493109,
accepted,42624,721,42624,,,,
filled,42624,721,,5702900,,8496461,
accepted,42625,322,42625,,,,
accepted,42626,375,42626,,,,
accepted,42627,224,42627,,,,
accepted,42628,714,42628,,,,
filled,42628,714,,8814700,,8488043,
accepted,42629,929,42629,,,,
filled,42629,929,,9902500,,8496461,
accepted,42630,984,42630,,,,
accepted,42631,781,42631,,,,
accepted,42632,903,42632,,,,
accepted,42633,148,42633,,,,
accepted,42634,716,42634,,,,
filled,42634,716,,11232200,,8487851,
accepted,42635,475,42635,,,,
accepted,42636,17,42636,,,,
accepted,42637,523,42637,,,,
accepted,42638,294,42638,,,,
accepted,42639,578,42639,,,,
accepted,42640,870,42640,,,,
accepted,42641,204,42641,,,,
filled,42641,204,,97489300,,8497152,
accepted,42642,606,42642,,,,
accepted,42643,696,42643,,,,
accepted,42644,729,42644,,,,
accepted,42645,544,42645,,,,
filled,42645,544,,14835000,,8492769,
accepted,42646,770,42646,,,,
accepted,42647,180,42647,,,,
filled,42647,180,,21863100,,8499149,
accepted,42648,465,42648,,,,
accepted,42649,857,42649,,,,
accepted,42650,850,42650,,,,
accepted,42651,8,42651,,,,
accepted,42652,395,42652,,,,
accepted,42653,132,42653,,,,
accepted,42654,792,42654,,,,
filled,42654,792,,7968700,,8495802,
accepted,42655,444,42655,,,,
accepted,42656,229,42656,,,,
accepted,42657,661,42657,,,,
accepted,42658,640,42658,,,,
accepted,42659,181,42659,,,,
accepted,42660,654,42660,,,,
accepted,42661,999,42661,,,,
filled,42661,999,,1386200,,8489032,
accepted,42662,732,42662,,,,
accepted,42663,166,42663,,,,
accepted,42664,398,42664,,,,
filled,42664,398,,16147100,,8492415,
accepted,42665,326,42665,,,,
accepted,42666,867,42666,,,,
accepted,42667,847,42667,,,,
accepted,42668,650,42668,,,,
accepted,42669,714,42669,,,,
accepted,42670,789,42670,,,,
accepted,42671,350,42671,,,,
filled,42671,350,,4215000,,8499206,
accepted,42672,384,42672,,,,
accepted,42673,918,42673,,,,
partial_filled,42673,918,,47318500,131706400,,
accepted,42674,485,42674,,,,
accepted,42675,798,42675,,,,
accepted,42676,901,42676,,,,
accepted,42677,339,42677,,,,
accepted,42678,362,42678,,,,
accepted,42679,461,42679,,,,
filled,42679,461,,18819300,,8487839,
accepted,42680,46,42680,,,,
accepted,42681,274,42681,,,,
accepted,42682,472,42682,,,,
accepted,42683,911,42683,,,,
accepted,42684,387,42684,,,,
filled,42684,387,,3599900,,8487839,
accepted,42685,977,42685,,,,
filled,42685,977,,1906400,,8488676,
accepted,42686,236,42686,,,,
accepted,42687,397,42687,,,,
accepted,42688,116,42688,,,,
accepted,42689,251,42689,,,,
accepted,42690,487,42690,,,,
accepted,42691,613,42691,,,,
accepted,42692,185,42692,,,,
filled,42692,185,,47884300,,8488676,
accepted,42693,164,42693,,,,
accepted,42694,463,42694,,,,
accepted,42695,221,42695,,,,
accepted,42696,184,42696,,,,
filled,42696,184,,13501400,,8488676,
accepted,42697,199,42697,,,,
filled,42697,199,,954400,,8488676,
accepted,42698,748,42698,,,,
accepted,42699,539,42699,,,,
filled,42699,539,,2366000,,8488676,
accepted,42700,649,42700,,,,
accepted,42701,657,42701,,,,
accepted,42702,658,42702,,,,
accepted,42703,872,42703,,,,
filled,42703,872,,7008200,,8487839,
accepted,42704,84,42704,,,,
accepted,42705,61,42705,,,,
accepted,42706,713,42706,,,,
accepted,42707,643,42707,,,,
accepted,42708,577,42708,,,,
filled,42708,577,,5918000,,8488676,
accepted,42709,834,42709,,,,
accepted,42710,939,42710,,,,
filled,42710,939,,74942700,,8489215,
accepted,42711,301,42711,,,,
accepted,42712,866,42712,,,,
accepted,42713,422,42713,,,,
accepted,42714,534,42714,,,,
accepted,42715,781,42715,,,,
accepted,42716,391,42716,,,,
accepted,42717,712,42717,,,,
accepted,42718,155,42718,,,,
accepted,42719,614,42719,,,,
accepted,42720,858,42720,,,,
accepted,42721,287,42721,,,,
filled,42721,287,,24605900,,8495930,
accepted,42722,919,42722,,,,
accepted,42723,233,42723,,,,
filled,42723,233,,18670000,,8489231,
accepted,42724,523,42724,,,,
accepted,42725,199,42725,,,,
accepted,42726,981,42726,,,,
accepted,42727,863,42727,,,,
filled,42727,863,,1323900,,8496103,
accepted,42728,354,42728,,,,
filled,42728,354,,61808400,,8488432,
accepted,42729,200,42729,,,,
accepted,42730,530,42730,,,,
accepted,42731,417,42731,,,,
accepted,42732,749,42732,,,,
accepted,42733,297,42733,,,,
accepted,42734,608,42734,,,,
filled,42734,608,,106500800,,8487124,
accepted,42735,68,42735,,,,
accepted,42736,78,42736,,,,
accepted,42737,950,42737,,,,
accepted,42738,745,42738,,,,
accepted,42739,71,42739,,,,
accepted,42740,425,42740,,,,
filled,42740,425,,3330400,,8486537,
accepted,42741,870,42741,,,,
accepted,42742,848,42742,,,,
accepted,42743,100,42743,,,,
filled,42743,100,,10159700,,8496103,
accepted,42744,641,42744,,,,
accepted,42745,863,42745,,,,
accepted,42746,946,42746,,,,
accepted,42747,881,42747,,,,
accepted,42748,54,42748,,,,
accepted,42749,172,42749,,,,
accepted,42750,157,42750,,,,
accepted,42751,620,42751,,,,
accepted,42752,518,42752,,,,
accepted,42753,817,42753,,,,
accepted,42754,55,42754,,,,
accepted,42755,241,42755,,,,
accepted,42756,690,42756,,,,
accepted,42757,511,42757,,,,
accepted,42758,709,42758,,,,
filled,42758,709,,795000,,8489855,
accepted,42759,801,42759,,,,
accepted,42760,590,42760,,,,
accepted,42761,940,42761,,,,
accepted,42762,511,42762,,,,
filled,42762,511,,8791500,,8489855,
accepted,42763,255,42763,,,,
accepted,42764,471,42764,,,,
accepted,42765,238,42765,,,,
accepted,42766,946,42766,,,,
partial_filled,42766,946,,6410700,98343500,,
accepted,42767,611,42767,,,,
accepted,42768,605,42768,,,,
accepted,42769,265,42769,,,,
filled,42769,265,,2170300,,8492986,
accepted,42770,287,42770,,,,
accepted,42771,935,42771,,,,
accepted,42772,820,42772,,,,
accepted,42773,893,42773,,,,
accepted,42774,124,42774,,,,
accepted,42775,127,42775,,,,
accepted,42776,86,42776,,,,
accepted,42777,74,42777,,,,
accepted,42778,619,42778,,,,
filled,42778,619,,9816300,,8492986,
accepted,42779,244,42779,,,,
accepted,42780,954,42780,,,,
accepted,42781,601,42781,,,,
accepted,42782,114,42782,,,,
filled,42782,114,,2092600,,8490573,
accepted,42783,15,42783,,,,
filled,42783,15,,8371600,,8492986,
accepted,42784,171,42784,,,,
accepted,42785,357,42785,,,,
accepted,42786,171,42786,,,,
filled,42786,171,,284514700,,8497483,
accepted,42787,940,42787,,,,
accepted,42788,181,42788,,,,
accepted,42789,541,42789,,,,
filled,42789,541,,682200,,8490573,
accepted,42790,370,42790,,,,
accepted,42791,834,42791,,,,
accepted,42792,856,42792,,,,
accepted,42793,103,42793,,,,
accepted,42794,379,42794,,,,
accepted,42795,319,42795,,,,
filled,42795,319,,7353800,,8498529,
accepted,42796,918,42796,,,,
accepted,42797,65,42797,,,,
filled,42797,65,,396200,,8498529,
accepted,42798,693,42798,,,,
accepted,42799,428,42799,,,,
accepted,42800,854,42800,,,,
accepted,42801,950,42801,,,,
accepted,42802,859,42802,,,,
accepted,42803,261,42803,,,,
accepted,42804,334,42804,,,,
accepted,42805,294,42805,,,,
accepted,42806,400,42806,,,,
filled,42806,400,,10198300,,8493355,
accepted,42807,965,42807,,,,
accepted,42808,803,42808,,,,
filled,42808,803,,1108700,,8490573,
accepted,42809,118,42809,,,,
accepted,42810,777,42810,,,,
accepted,42811,534,42811,,,,
accepted,42812,984,42812,,,,
accepted,42813,139,42813,,,,
accepted,42814,719,42814,,,,
filled,42814,719,,25315400,,8495509,
accepted,42815,908,42815,,,,
filled,42815,908,,8009500,,8490573,
accepted,42816,61,42816,,,,
accepted,42817,489,42817,,,,
accepted,42818,162,42818,,,,
accepted,42819,67,42819,,,,
accepted,42820,608,42820,,,,
accepted,42821,199,42821,,,,
accepted,42822,399,42822,,,,
accepted,42823,85,42823,,,,
filled,42823,85,,248700,,8492608,
accepted,42824,962,42824,,,,
accepted,42825,317,42825,,,,
filled,42825,317,,15278000,,8492608,
accepted,42826,470,42826,,,,
filled,42826,470,,267563100,,8496445,
accepted,42827,818,42827,,,,
accepted,42828,613,42828,,,,
accepted,42829,691,42829,,,,
accepted,42830,525,42830,,,,
accepted,42831,457,42831,,,,
accepted,42832,684,42832,,,,
filled,42832,684,,87157000,,8490554,
accepted,42833,977,42833,,,,
accepted,42834,821,42834,,,,
filled,42834,821,,6554100,,8499265,
accepted,42835,50,42835,,,,
accepted,42836,58,42836,,,,
accepted,42837,371,42837,,,,
accepted,42838,376,42838,,,,
accepted,42839,332,42839,,,,
accepted,42840,782,42840,,,,
accepted,42841,480,42841,,,,
accepted,42842,796,42842,,,,
accepted,42843,347,42843,,,,
accepted,42844,899,42844,,,,
accepted,42845,34,42845,,,,
accepted,42846,719,42846,,,,
accepted,42847,873,42847,,,,
accepted,42848,445,42848,,,,
accepted,42849,101,42849,,,,
accepted,42850,600,42850,,,,
accepted,42851,230,42851,,,,
accepted,42852,980,42852,,,,
accepted,42853,627,42853,,,,
filled,42853,627,,18164400,,8498603,
accepted,42854,681,42854,,,,
filled,42854,681,,1725600,,8494496,
accepted,42855,354,42855,,,,
accepted,42856,514,42856,,,,
filled,42856,514,,807200,,8494496,
accepted,42857,965,42857,,,,
accepted,42858,527,42858,,,,
accepted,42859,850,42859,,,,
accepted,42860,830,42860,,,,
accepted,42861,422,42861,,,,
accepted,42862,2,42862,,,,
filled,42862,2,,2317000,,8499281,
accepted,42863,841,42863,,,,
accepted,42864,787,42864,,,,
accepted,42865,134,42865,,,,
accepted,42866,338,42866,,,,
accepted,42867,607,42867,,,,
accepted,42868,911,42868,,,,
accepted,42869,441,42869,,,,
filled,42869,441,,11433600,,8499225,
accepted,42870,212,42870,,,,
accepted,42871,199,42871,,,,
accepted,42872,524,42872,,,,
filled,42872,524,,20160700,,8499052,
accepted,42873,248,42873,,,,
accepted,42874,785,42874,,,,
accepted,42875,250,42875,,,,
accepted,42876,605,42876,,,,
filled,42876,605,,15741100,,8491335,
accepted,42877,749,42877,,,,
accepted,42878,587,42878,,,,
accepted,42879,873,42879,,,,
filled,42879,873,,2166200,,8499281,
accepted,42880,328,42880,,,,
filled,42880,328,,6091000,,8491861,
accepted,42881,46,42881,,,,
accepted,42882,194,42882,,,,
filled,42882,194,,9827700,,8490601,
accepted,42883,342,42883,,,,
accepted,42884,133,42884,,,,
accepted,42885,189,42885,,,,
accepted,42886,244,42886,,,,
accepted,42887,724,42887,,,,
accepted,42888,203,42888,,,,
accepted,42889,828,42889,,,,
filled,42889,828,,36432300,,8499305,
accepted,42890,994,42890,,,,
filled,42890,994,,1012500,,8496297,
accepted,42891,74,42891,,,,
accepted,42892,254,42892,,,,
accepted,42893,490,42893,,,,
accepted,42894,997,42894,,,,
accepted,42895,869,42895,,,,
accepted,42896,331,42896,,,,
filled,42896,331,,4007200,,8499307,
accepted,42897,952,42897,,,,
accepted,42898,53,42898,,,,
accepted,42899,47,42899,,,,
accepted,42900,285,42900,,,,
accepted,42901,407,42901,,,,
filled,42901,407,,6146300,,8499315,
accepted,42902,442,42902,,,,
accepted,42903,495,42903,,,,
accepted,42904,175,42904,,,,
accepted,42905,530,42905,,,,
accepted,42906,87,42906,,,,
accepted,42907,201,42907,,,,
filled,42907,201,,23591500,,8496297,
accepted,42908,435,42908,,,,
accepted,42909,157,42909,,,,
accepted,42910,548,42910,,,,
filled,42910,548,,20401800,,8499404,
accepted,42911,221,42911,,,,
accepted,42912,326,42912,,,,
accepted,42913,798,42913,,,,
filled,42913,798,,4008900,,8496297,
accepted,42914,326,42914,,,,
accepted,42915,210,42915,,,,
accepted,42916,646,42916,,,,
accepted,42917,854,42917,,,,
accepted,42918,239,42918,,,,
accepted,42919,711,42919,,,,
accepted,42920,699,42920,,,,
accepted,42921,958,42921,,,,
filled,42921,958,,9184800,,8499459,
accepted,42922,94,42922,,,,
accepted,42923,542,42923,,,,
filled,42923,542,,23752900,,8496297,
accepted,42924,809,42924,,,,
accepted,42925,997,42925,,,,
filled,42925,997,,1112600,,8499459,
accepted,42926,150,42926,,,,
accepted,42927,276,42927,,,,
accepted,42928,741,42928,,,,
accepted,42929,836,42929,,,,
accepted,42930,560,42930,,,,
accepted,42931,668,42931,,,,
filled,42931,668,,2246000,,8496297,
accepted,42932,721,42932,,,,
accepted,42933,15,42933,,,,
accepted,42934,804,42934,,,,
accepted,42935,742,42935,,,,
accepted,42936,272,42936,,,,
filled,42936,272,,8808000,,8499459,
accepted,42937,942,42937,,,,
accepted,42938,805,42938,,,,
filled,42938,805,,1476700,,8499459,
accepted,42939,152,42939,,,,
accepted,42940,999,42940,,,,
accepted,42941,357,42941,,,,
accepted,42942,683,42942,,,,
accepted,42943,727,42943,,,,
filled,42943,727,,11681000,,8499459,
accepted,42944,478,42944,,,,
accepted,42945,363,42945,,,,
filled,42945,363,,46698300,,8490466,
accepted,42946,162,42946,,,,
accepted,42947,107,42947,,,,
filled,42947,107,,19689800,,8489581,
accepted,42948,966,42948,,,,
accepted,42949,714,42949,,,,
accepted,42950,150,42950,,,,
accepted,42951,243,42951,,,,
accepted,42952,404,42952,,,,
accepted,42953,440,42953,,,,
accepted,42954,352,42954,,,,
filled,42954,352,,372500,,8497907,
accepted,42955,695,42955,,,,
accepted,42956,536,42956,,,,
accepted,42957,716,42957,,,,
accepted,42958,92,42958,,,,
accepted,42959,48,42959,,,,
accepted,42960,373,42960,,,,
accepted,42961,710,42961,,,,
filled,42961,710,,9304300,,8497907,
accepted,42962,525,42962,,,,
accepted,42963,367,42963,,,,
filled,42963,367,,6316700,,8491698,
accepted,42964,413,42964,,,,
accepted,42965,9,42965,,,,
accepted,42966,905,42966,,,,
filled,42966,905,,9023200,,8497907,
accepted,42967,300,42967,,,,
filled,42967,300,,10780200,,8497907,
accepted,42968,651,42968,,,,
filled,42968,651,,38149500,,8498619,
accepted,42969,50,42969,,,,
accepted,42970,401,42970,,,,
filled,42970,401,,45521600,,8499459,
accepted,42971,958,42971,,,,
filled,42971,958,,8434000,,8499459,
accepted,42972,106,42972,,,,
filled,42972,106,,1530100,,8489477,
accepted,42973,882,42973,,,,
accepted,42974,204,42974,,,,
accepted,42975,435,42975,,,,
accepted,42976,469,42976,,,,
accepted,42977,917,42977,,,,
filled,42977,917,,45728900,,8499459,
accepted,42978,787,42978,,,,
accepted,42979,662,42979,,,,
filled,42979,662,,10978100,,8499459,
accepted,42980,85,42980,,,,
accepted,42981,503,42981,,,,
filled,42981,503,,74177800,,8489187,
accepted,42982,117,42982,,,,
accepted,42983,534,42983,,,,
accepted,42984,709,42984,,,,
accepted,42985,234,42985,,,,
filled,42985,234,,3233500,,8499091,
accepted,42986,955,42986,,,,
accepted,42987,289,42987,,,,
accepted,42988,918,42988,,,,
accepted,42989,105,42989,,,,
accepted,42990,497,42990,,,,
accepted,42991,432,42991,,,,
accepted,42992,677,42992,,,,
accepted,42993,644,42993,,,,
accepted,42994,225,42994,,,,
filled,42994,225,,2890200,,8498546,
accepted,42995,933,42995,,,,
accepted,42996,464,42996,,,,
accepted,42997,490,42997,,,,
accepted,42998,797,42998,,,,
accepted,42999,381,42999,,,,
accepted,43000,928,43000,,,,
accepted,43001,149,43001,,,,
accepted,43002,563,43002,,,,
accepted,43003,542,43003,,,,
accepted,43004,901,43004,,,,
accepted,43005,562,43005,,,,
accepted,43006,283,43006,,,,
accepted,43007,895,43007,,,,
accepted,43008,619,43008,,,,
accepted,43009,361,43009,,,,
filled,43009,361,,681500,,8488349,
accepted,43010,171,43010,,,,
accepted,43011,627,43011,,,,
filled,43011,627,,4431000,,8498546,
accepted,43012,57,43012,,,,
accepted,43013,290,43013,,,,
accepted,43014,101,43014,,,,
accepted,43015,207,43015,,,,
accepted,43016,1,43016,,,,
accepted,43017,360,43017,,,,
accepted,43018,76,43018,,,,
accepted,43019,508,43019,,,,
filled,43019,508,,10555600,,8488346,
accepted,43020,418,43020,,,,
accepted,43021,917,43021,,,,
accepted,43022,645,43022,,,,
filled,43022,645,,3813500,,8498546,
accepted,43023,766,43023,,,,
accepted,43024,548,43024,,,,
accepted,43025,653,43025,,,,
partial_filled,43025,653,,3807500,10095100,,
accepted,43026,751,43026,,,,
filled,43026,751,,27311000,,8496147,
accepted,43027,547,43027,,,,
accepted,43028,848,43028,,,,
accepted,43029,477,43029,,,,
filled,43029,477,,12336000,,8493416,
accepted,43030,813,43030,,,,
accepted,43031,83,43031,,,,
accepted,43032,967,43032,,,,
filled,43032,967,,296706100,,8499459,
accepted,43033,473,43033,,,,
filled,43033,473,,35207700,,8493416,
accepted,43034,737,43034,,,,
accepted,43035,858,43035,,,,
partial_filled,43035,858,,12060200,1693800,,
accepted,43036,478,43036,,,,
filled,43036,478,,14461400,,8498437,
accepted,43037,750,43037,,,,
filled,43037,750,,38068900,,8488241,
accepted,43038,504,43038,,,,
accepted,43039,264,43039,,,,
accepted,43040,864,43040,,,,
accepted,43041,667,43041,,,,
accepted,43042,770,43042,,,,
filled,43042,770,,2939800,,8489556,
accepted,43043,182,43043,,,,
accepted,43044,575,43044,,,,
partial_filled,43044,575,,21101600,7912800,,
accepted,43045,890,43045,,,,
partial_filled,43045,890,,7912800,266203700,,
accepted,43046,531,43046,,,,
accepted,43047,900,43047,,,,
filled,43047,900,,575000,,8495519,
accepted,43048,588,43048,,,,
filled,43048,588,,4370200,,8495519,
accepted,43049,9,43049,,,,
partial_filled,43049,9,,261258500,70192600,,
accepted,43050,592,43050,,,,
accepted,43051,202,43051,,,,
accepted,43052,828,43052,,,,
filled,43052,828,,9116600,,8488384,
accepted,43053,583,43053,,,,
accepted,43054,24,43054,,,,
filled,43054,24,,3392800,,8488384,
accepted,43055,966,43055,,,,
accepted,43056,31,43056,,,,
accepted,43057,256,43057,,,,
accepted,43058,175,43058,,,,
accepted,43059,438,43059,,,,
accepted,43060,707,43060,,,,
accepted,43061,650,43061,,,,
accepted,43062,536,43062,,,,
filled,43062,536,,51287900,,8488384,
accepted,43063,502,43063,,,,
filled,43063,502,,723100,,8488241,
accepted,43064,376,43064,,,,
filled,43064,376,,3830400,,8488384,
accepted,43065,824,43065,,,,
accepted,43066,238,43066,,,,
partial_filled,43066,238,,2564900,19712800,,
accepted,43067,275,43067,,,,
accepted,43068,911,43068,,,,
accepted,43069,769,43069,,,,
accepted,43070,127,43070,,,,
accepted,43071,851,43071,,,,
filled,43071,851,,11512400,,8495844,
accepted,43072,502,43072,,,,
accepted,43073,422,43073,,,,
filled,43073,422,,1043500,,8490527,
accepted,43074,222,43074,,,,
accepted,43075,394,43075,,,,
accepted,43076,798,43076,,,,
accepted,43077,327,43077,,,,
accepted,43078,190,43078,,,,
accepted,43079,245,43079,,,,
accepted,43080,705,43080,,,,
accepted,43081,594,43081,,,,
accepted,43082,544,43082,,,,
accepted,43083,976,43083,,,,
accepted,43084,700,43084,,,,
accepted,43085,271,43085,,,,
accepted,43086,578,43086,,,,
filled,43086,578,,427577600,,8499213,
accepted,43087,196,43087,,,,
accepted,43088,248,43088,,,,
accepted,43089,587,43089,,,,
accepted,43090,902,43090,,,,
accepted,43091,74,43091,,,,
filled,43091,74,,619300,,8499713,
accepted,43092,762,43092,,,,
accepted,43093,614,43093,,,,
accepted,43094,259,43094,,,,
accepted,43095,593,43095,,,,
accepted,43096,846,43096,,,,
accepted,43097,319,43097,,,,
filled,43097,319,,13649600,,8499324,
accepted,43098,270,43098,,,,
filled,43098,270,,10376600,,8495846,
accepted,43099,475,43099,,,,
filled,43099,475,,10353500,,8495723,
accepted,43100,534,43100,,,,
filled,43100,534,,68361800,,8489163,
accepted,43101,103,43101,,,,
accepted,43102,529,43102,,,,
accepted,43103,626,43103,,,,
accepted,43104,83,43104,,,,
accepted,43105,907,43105,,,,
accepted,43106,559,43106,,,,
accepted,43107,647,43107,,,,
accepted,43108,308,43108,,,,
accepted,43109,682,43109,,,,
accepted,43110,213,43110,,,,
filled,43110,213,,10256000,,8488597,
accepted,43111,530,43111,,,,
accepted,43112,360,43112,,,,
partial_filled,43112,360,,2017300,145031700,,
accepted,43113,843,43113,,,,
accepted,43114,386,43114,,,,
accepted,43115,589,43115,,,,
accepted,43116,966,43116,,,,
accepted,43117,13,43117,,,,
accepted,43118,561,43118,,,,
filled,43118,561,,26648200,,8499713,
accepted,43119,703,43119,,,,
filled,43119,703,,3536200,,8495013,
accepted,43120,34,43120,,,,
filled,43120,34,,9734300,,8499765,
accepted,43121,48,43121,,,,
accepted,43122,935,43122,,,,
filled,43122,935,,2258600,,8495013,
accepted,43123,249,43123,,,,
